"","orderID","couponUsed","couponcol","predicted"
"997",5818,0,1,"0"
"998",5818,0,2,"0"
"999",5818,0,3,"0"
"1000",5819,0,1,"0"
"1001",5819,0,2,"0"
"1002",5819,0,3,"0"
"1003",5820,0,1,"0"
"1004",5820,0,2,"0"
"1005",5820,0,3,"0"
"1006",5821,0,1,"0"
"1007",5821,1,2,"0"
"1008",5821,0,3,"0"
"1009",5822,0,1,"0"
"1010",5822,0,2,"0"
"1011",5822,0,3,"0"
"1012",5823,0,1,"1"
"1013",5823,0,2,"0"
"1014",5823,0,3,"0"
"1015",5824,0,1,"0"
"1016",5824,0,2,"0"
"1017",5824,0,3,"0"
"1018",5825,0,1,"0"
"1019",5825,0,2,"0"
"1020",5825,0,3,"0"
"1021",5826,0,1,"0"
"1022",5826,0,2,"0"
"1023",5826,0,3,"0"
"1024",5827,1,1,"0"
"1025",5827,1,2,"1"
"1026",5827,1,3,"0"
"1027",5828,0,1,"0"
"1028",5828,0,2,"0"
"1029",5828,1,3,"0"
"1030",5829,0,1,"1"
"1031",5829,0,2,"0"
"1032",5829,0,3,"0"
"1033",5830,0,1,"0"
"1034",5830,0,2,"0"
"1035",5830,0,3,"0"
"1036",5831,1,1,"0"
"1037",5831,0,2,"0"
"1038",5831,0,3,"0"
"1039",5832,1,1,"1"
"1040",5832,0,2,"0"
"1041",5832,1,3,"0"
"1042",5833,0,1,"0"
"1043",5833,0,2,"0"
"1044",5833,0,3,"0"
"1045",5834,0,1,"0"
"1046",5834,0,2,"0"
"1047",5834,0,3,"0"
"1048",5835,1,1,"0"
"1049",5835,1,2,"0"
"1050",5835,1,3,"0"
"1051",5836,0,1,"0"
"1052",5836,0,2,"0"
"1053",5836,0,3,"0"
"1054",5837,1,1,"0"
"1055",5837,1,2,"0"
"1056",5837,0,3,"0"
"1057",5838,0,1,"0"
"1058",5838,0,2,"0"
"1059",5838,0,3,"0"
"1060",5839,0,1,"0"
"1061",5839,0,2,"0"
"1062",5839,1,3,"1"
"1063",5840,0,1,"0"
"1064",5840,0,2,"0"
"1065",5840,0,3,"0"
"1066",5841,0,1,"0"
"1067",5841,0,2,"0"
"1068",5841,0,3,"0"
"1069",5842,0,1,"0"
"1070",5842,0,2,"0"
"1071",5842,1,3,"0"
"1072",5843,0,1,"0"
"1073",5843,0,2,"0"
"1074",5843,0,3,"0"
"1075",5844,0,1,"0"
"1076",5844,0,2,"0"
"1077",5844,0,3,"0"
"1078",5845,1,1,"0"
"1079",5845,0,2,"0"
"1080",5845,1,3,"0"
"1081",5846,1,1,"0"
"1082",5846,0,2,"0"
"1083",5846,0,3,"0"
"1084",5847,0,1,"0"
"1085",5847,1,2,"0"
"1086",5847,0,3,"0"
"1087",5848,0,1,"0"
"1088",5848,0,2,"0"
"1089",5848,0,3,"0"
"1090",5849,0,1,"0"
"1091",5849,0,2,"0"
"1092",5849,0,3,"0"
"1093",5850,0,1,"1"
"1094",5850,0,2,"0"
"1095",5850,0,3,"0"
"1096",5851,1,1,"0"
"1097",5851,0,2,"0"
"1098",5851,1,3,"0"
"1099",5852,1,1,"0"
"1100",5852,0,2,"1"
"1101",5852,0,3,"0"
"1102",5853,0,1,"0"
"1103",5853,0,2,"0"
"1104",5853,1,3,"0"
"1105",5854,1,1,"1"
"1106",5854,0,2,"0"
"1107",5854,0,3,"0"
"1108",5855,0,1,"0"
"1109",5855,0,2,"0"
"1110",5855,0,3,"0"
"1111",5856,0,1,"1"
"1112",5856,0,2,"0"
"1113",5856,0,3,"0"
"1114",5857,0,1,"0"
"1115",5857,0,2,"0"
"1116",5857,0,3,"0"
"1117",5858,0,1,"0"
"1118",5858,0,2,"0"
"1119",5858,0,3,"0"
"1120",5859,1,1,"1"
"1121",5859,1,2,"0"
"1122",5859,1,3,"0"
"1123",5860,0,1,"0"
"1124",5860,0,2,"0"
"1125",5860,0,3,"0"
"1126",5861,0,1,"0"
"1127",5861,0,2,"0"
"1128",5861,1,3,"0"
"1129",5862,1,1,"1"
"1130",5862,1,2,"1"
"1131",5862,1,3,"1"
"1132",5863,0,1,"0"
"1133",5863,0,2,"0"
"1134",5863,1,3,"0"
"1135",5864,1,1,"1"
"1136",5864,0,2,"0"
"1137",5864,1,3,"1"
"1138",5865,0,1,"0"
"1139",5865,0,2,"0"
"1140",5865,0,3,"0"
"1141",5866,0,1,"0"
"1142",5866,0,2,"0"
"1143",5866,0,3,"0"
"1144",5867,0,1,"0"
"1145",5867,1,2,"0"
"1146",5867,0,3,"0"
"1147",5868,1,1,"1"
"1148",5868,0,2,"0"
"1149",5868,0,3,"0"
"1150",5869,0,1,"0"
"1151",5869,0,2,"0"
"1152",5869,0,3,"0"
"1153",5870,0,1,"0"
"1154",5870,1,2,"0"
"1155",5870,0,3,"0"
"1156",5871,1,1,"1"
"1157",5871,1,2,"0"
"1158",5871,1,3,"1"
"1159",5872,0,1,"0"
"1160",5872,1,2,"0"
"1161",5872,0,3,"0"
"1162",5873,0,1,"0"
"1163",5873,0,2,"0"
"1164",5873,0,3,"0"
"1165",5874,0,1,"1"
"1166",5874,0,2,"0"
"1167",5874,0,3,"1"
"1168",5875,0,1,"1"
"1169",5875,1,2,"1"
"1170",5875,0,3,"0"
"1171",5876,0,1,"0"
"1172",5876,0,2,"0"
"1173",5876,0,3,"0"
"1174",5877,1,1,"0"
"1175",5877,0,2,"0"
"1176",5877,0,3,"0"
"1177",5878,0,1,"0"
"1178",5878,0,2,"0"
"1179",5878,0,3,"0"
"1180",5879,1,1,"0"
"1181",5879,1,2,"0"
"1182",5879,1,3,"1"
"1183",5880,0,1,"1"
"1184",5880,0,2,"0"
"1185",5880,1,3,"0"
"1186",5881,0,1,"0"
"1187",5881,0,2,"0"
"1188",5881,0,3,"0"
"1189",5882,1,1,"1"
"1190",5882,1,2,"0"
"1191",5882,1,3,"0"
"1192",5883,0,1,"0"
"1193",5883,0,2,"0"
"1194",5883,0,3,"0"
"1195",5884,0,1,"0"
"1196",5884,0,2,"0"
"1197",5884,0,3,"0"
"1198",5885,0,1,"0"
"1199",5885,0,2,"0"
"1200",5885,0,3,"0"
"1201",5886,0,1,"1"
"1202",5886,0,2,"0"
"1203",5886,0,3,"0"
"1204",5887,0,1,"0"
"1205",5887,0,2,"0"
"1206",5887,0,3,"0"
"1207",5888,1,1,"1"
"1208",5888,0,2,"0"
"1209",5888,0,3,"0"
"1210",5889,0,1,"0"
"1211",5889,0,2,"0"
"1212",5889,0,3,"0"
"1213",5890,0,1,"0"
"1214",5890,0,2,"0"
"1215",5890,0,3,"0"
"1216",5891,0,1,"0"
"1217",5891,0,2,"0"
"1218",5891,0,3,"0"
"1219",5892,0,1,"0"
"1220",5892,0,2,"0"
"1221",5892,0,3,"0"
"1222",5893,0,1,"0"
"1223",5893,0,2,"0"
"1224",5893,0,3,"0"
"1225",5894,1,1,"0"
"1226",5894,0,2,"1"
"1227",5894,1,3,"0"
"1228",5895,0,1,"0"
"1229",5895,0,2,"0"
"1230",5895,0,3,"0"
"1231",5896,0,1,"0"
"1232",5896,0,2,"0"
"1233",5896,0,3,"0"
"1234",5897,0,1,"0"
"1235",5897,0,2,"0"
"1236",5897,0,3,"0"
"1237",5898,0,1,"0"
"1238",5898,0,2,"0"
"1239",5898,0,3,"0"
"1240",5899,0,1,"1"
"1241",5899,0,2,"0"
"1242",5899,0,3,"1"
"1243",5900,0,1,"0"
"1244",5900,0,2,"0"
"1245",5900,0,3,"0"
"1246",5901,1,1,"0"
"1247",5901,0,2,"0"
"1248",5901,1,3,"0"
"1249",5902,1,1,"0"
"1250",5902,1,2,"1"
"1251",5902,0,3,"1"
"1252",5903,0,1,"0"
"1253",5903,1,2,"0"
"1254",5903,0,3,"1"
"1255",5904,0,1,"1"
"1256",5904,1,2,"1"
"1257",5904,0,3,"0"
"1258",5905,0,1,"0"
"1259",5905,0,2,"0"
"1260",5905,0,3,"0"
"1261",5906,0,1,"0"
"1262",5906,0,2,"0"
"1263",5906,0,3,"0"
"1264",5907,0,1,"0"
"1265",5907,1,2,"0"
"1266",5907,0,3,"0"
"1267",5908,0,1,"0"
"1268",5908,0,2,"0"
"1269",5908,0,3,"0"
"1270",5909,0,1,"0"
"1271",5909,0,2,"0"
"1272",5909,0,3,"0"
"1273",5910,0,1,"0"
"1274",5910,0,2,"0"
"1275",5910,0,3,"0"
"1276",5911,0,1,"0"
"1277",5911,0,2,"0"
"1278",5911,0,3,"0"
"1279",5912,0,1,"0"
"1280",5912,0,2,"0"
"1281",5912,0,3,"0"
"1282",5913,0,1,"0"
"1283",5913,0,2,"0"
"1284",5913,0,3,"0"
"1285",5914,0,1,"0"
"1286",5914,0,2,"0"
"1287",5914,0,3,"0"
"1288",5915,0,1,"0"
"1289",5915,0,2,"0"
"1290",5915,0,3,"0"
"1291",5916,0,1,"0"
"1292",5916,0,2,"0"
"1293",5916,0,3,"0"
"1294",5917,1,1,"0"
"1295",5917,1,2,"1"
"1296",5917,1,3,"0"
"1297",5918,0,1,"0"
"1298",5918,1,2,"0"
"1299",5918,0,3,"0"
"1300",5919,0,1,"0"
"1301",5919,0,2,"0"
"1302",5919,0,3,"0"
"1303",5920,0,1,"0"
"1304",5920,0,2,"0"
"1305",5920,0,3,"0"
"1306",5921,0,1,"0"
"1307",5921,0,2,"0"
"1308",5921,0,3,"0"
"1309",5922,0,1,"0"
"1310",5922,1,2,"1"
"1311",5922,0,3,"0"
"1312",5923,0,1,"0"
"1313",5923,0,2,"0"
"1314",5923,0,3,"0"
"1315",5924,0,1,"0"
"1316",5924,0,2,"0"
"1317",5924,0,3,"0"
"1318",5925,0,1,"0"
"1319",5925,0,2,"0"
"1320",5925,0,3,"0"
"1321",5926,0,1,"0"
"1322",5926,0,2,"0"
"1323",5926,0,3,"0"
"1324",5927,0,1,"0"
"1325",5927,0,2,"0"
"1326",5927,0,3,"0"
"1327",5928,1,1,"0"
"1328",5928,0,2,"0"
"1329",5928,0,3,"0"
"1330",5929,0,1,"0"
"1331",5929,0,2,"0"
"1332",5929,0,3,"0"
"1333",5930,0,1,"1"
"1334",5930,0,2,"0"
"1335",5930,0,3,"1"
"1336",5931,0,1,"0"
"1337",5931,0,2,"0"
"1338",5931,0,3,"0"
"1339",5932,0,1,"0"
"1340",5932,1,2,"0"
"1341",5932,0,3,"0"
"1342",5933,0,1,"0"
"1343",5933,1,2,"1"
"1344",5933,0,3,"0"
"1345",5934,0,1,"0"
"1346",5934,0,2,"0"
"1347",5934,0,3,"0"
"1348",5935,0,1,"0"
"1349",5935,0,2,"0"
"1350",5935,0,3,"0"
"1351",5936,0,1,"0"
"1352",5936,0,2,"0"
"1353",5936,0,3,"0"
"1354",5937,0,1,"0"
"1355",5937,0,2,"0"
"1356",5937,0,3,"0"
"1357",5938,1,1,"0"
"1358",5938,0,2,"0"
"1359",5938,0,3,"1"
"1360",5939,0,1,"0"
"1361",5939,0,2,"0"
"1362",5939,0,3,"0"
"1363",5940,1,1,"0"
"1364",5940,0,2,"0"
"1365",5940,0,3,"0"
"1366",5941,0,1,"0"
"1367",5941,0,2,"0"
"1368",5941,0,3,"0"
"1369",5942,0,1,"0"
"1370",5942,0,2,"0"
"1371",5942,0,3,"0"
"1372",5943,0,1,"0"
"1373",5943,0,2,"0"
"1374",5943,0,3,"0"
"1375",5944,0,1,"0"
"1376",5944,0,2,"0"
"1377",5944,0,3,"0"
"1378",5945,1,1,"0"
"1379",5945,1,2,"0"
"1380",5945,1,3,"1"
"1381",5946,0,1,"0"
"1382",5946,0,2,"0"
"1383",5946,0,3,"0"
"1384",5947,0,1,"0"
"1385",5947,1,2,"0"
"1386",5947,0,3,"0"
"1387",5948,1,1,"0"
"1388",5948,0,2,"0"
"1389",5948,1,3,"0"
"1390",5949,0,1,"0"
"1391",5949,1,2,"0"
"1392",5949,0,3,"0"
"1393",5950,0,1,"0"
"1394",5950,0,2,"0"
"1395",5950,0,3,"0"
"1396",5951,0,1,"0"
"1397",5951,0,2,"0"
"1398",5951,0,3,"0"
"1399",5952,0,1,"1"
"1400",5952,0,2,"1"
"1401",5952,0,3,"1"
"1402",5953,1,1,"0"
"1403",5953,1,2,"0"
"1404",5953,1,3,"0"
"1405",5954,0,1,"0"
"1406",5954,0,2,"0"
"1407",5954,0,3,"0"
"1408",5955,0,1,"0"
"1409",5955,0,2,"0"
"1410",5955,0,3,"0"
"1411",5956,0,1,"0"
"1412",5956,1,2,"0"
"1413",5956,0,3,"0"
"1414",5957,1,1,"0"
"1415",5957,0,2,"0"
"1416",5957,1,3,"0"
"1417",5958,1,1,"0"
"1418",5958,1,2,"1"
"1419",5958,0,3,"0"
"1420",5959,1,1,"0"
"1421",5959,0,2,"0"
"1422",5959,0,3,"0"
"1423",5960,0,1,"0"
"1424",5960,0,2,"0"
"1425",5960,0,3,"0"
"1426",5961,0,1,"1"
"1427",5961,0,2,"0"
"1428",5961,0,3,"0"
"1429",5962,0,1,"1"
"1430",5962,0,2,"0"
"1431",5962,1,3,"1"
"1432",5963,0,1,"0"
"1433",5963,0,2,"0"
"1434",5963,0,3,"0"
"1435",5964,0,1,"0"
"1436",5964,0,2,"0"
"1437",5964,0,3,"0"
"1438",5965,0,1,"0"
"1439",5965,0,2,"0"
"1440",5965,0,3,"0"
"1441",5966,0,1,"0"
"1442",5966,0,2,"0"
"1443",5966,0,3,"0"
"1444",5967,0,1,"0"
"1445",5967,1,2,"0"
"1446",5967,0,3,"0"
"1447",5968,0,1,"0"
"1448",5968,0,2,"0"
"1449",5968,0,3,"0"
"1450",5969,1,1,"0"
"1451",5969,1,2,"0"
"1452",5969,1,3,"0"
"1453",5970,0,1,"0"
"1454",5970,0,2,"0"
"1455",5970,0,3,"0"
"1456",5971,0,1,"0"
"1457",5971,0,2,"0"
"1458",5971,0,3,"0"
"1459",5972,0,1,"0"
"1460",5972,0,2,"0"
"1461",5972,0,3,"0"
"1462",5973,0,1,"0"
"1463",5973,0,2,"0"
"1464",5973,0,3,"0"
"1465",5974,0,1,"0"
"1466",5974,0,2,"0"
"1467",5974,0,3,"0"
"1468",5975,0,1,"0"
"1469",5975,0,2,"0"
"1470",5975,0,3,"0"
"1471",5976,0,1,"0"
"1472",5976,0,2,"0"
"1473",5976,1,3,"0"
"1474",5977,0,1,"0"
"1475",5977,0,2,"0"
"1476",5977,0,3,"0"
"1477",5978,0,1,"0"
"1478",5978,0,2,"0"
"1479",5978,0,3,"0"
"1480",5979,0,1,"0"
"1481",5979,0,2,"1"
"1482",5979,0,3,"0"
"1483",5980,0,1,"0"
"1484",5980,0,2,"0"
"1485",5980,0,3,"0"
"1486",5981,0,1,"0"
"1487",5981,0,2,"0"
"1488",5981,0,3,"0"
"1489",5982,0,1,"0"
"1490",5982,0,2,"0"
"1491",5982,0,3,"0"
"1492",5983,0,1,"0"
"1493",5983,0,2,"0"
"1494",5983,0,3,"0"
"1495",5984,0,1,"0"
"1496",5984,0,2,"0"
"1497",5984,1,3,"0"
"1498",5985,0,1,"0"
"1499",5985,0,2,"0"
"1500",5985,0,3,"0"
"1501",5986,1,1,"0"
"1502",5986,1,2,"0"
"1503",5986,0,3,"0"
"1504",5987,1,1,"0"
"1505",5987,1,2,"0"
"1506",5987,0,3,"0"
"1507",5988,0,1,"0"
"1508",5988,0,2,"1"
"1509",5988,0,3,"0"
"1510",5989,0,1,"0"
"1511",5989,0,2,"0"
"1512",5989,0,3,"0"
"1513",5990,0,1,"0"
"1514",5990,0,2,"0"
"1515",5990,1,3,"0"
"1516",5991,0,1,"1"
"1517",5991,0,2,"0"
"1518",5991,0,3,"0"
"1519",5992,0,1,"0"
"1520",5992,0,2,"0"
"1521",5992,0,3,"0"
"1522",5993,0,1,"0"
"1523",5993,0,2,"0"
"1524",5993,0,3,"0"
"1525",5994,0,1,"0"
"1526",5994,0,2,"0"
"1527",5994,1,3,"0"
"1528",5995,0,1,"0"
"1529",5995,0,2,"0"
"1530",5995,0,3,"0"
"1531",5996,0,1,"0"
"1532",5996,0,2,"0"
"1533",5996,0,3,"0"
"1534",5997,0,1,"1"
"1535",5997,0,2,"1"
"1536",5997,1,3,"1"
"1537",5998,0,1,"0"
"1538",5998,0,2,"0"
"1539",5998,1,3,"0"
"1540",5999,0,1,"0"
"1541",5999,0,2,"0"
"1542",5999,0,3,"0"
"1543",6000,1,1,"0"
"1544",6000,1,2,"0"
"1545",6000,0,3,"0"
"1546",6001,0,1,"0"
"1547",6001,0,2,"0"
"1548",6001,0,3,"0"
"1549",6002,0,1,"0"
"1550",6002,0,2,"0"
"1551",6002,0,3,"0"
"1552",6003,0,1,"0"
"1553",6003,0,2,"0"
"1554",6003,0,3,"0"
"1555",6004,0,1,"0"
"1556",6004,0,2,"0"
"1557",6004,1,3,"0"
"1558",6005,0,1,"0"
"1559",6005,0,2,"0"
"1560",6005,1,3,"0"
"1561",6006,0,1,"0"
"1562",6006,1,2,"0"
"1563",6006,1,3,"0"
"1564",6007,0,1,"0"
"1565",6007,0,2,"0"
"1566",6007,0,3,"0"
"1567",6008,0,1,"1"
"1568",6008,0,2,"0"
"1569",6008,0,3,"0"
"1570",6009,0,1,"0"
"1571",6009,0,2,"0"
"1572",6009,0,3,"0"
"1573",6010,1,1,"0"
"1574",6010,1,2,"1"
"1575",6010,0,3,"0"
"1576",6011,0,1,"0"
"1577",6011,0,2,"0"
"1578",6011,0,3,"0"
"1579",6012,0,1,"0"
"1580",6012,0,2,"0"
"1581",6012,1,3,"0"
"1582",6013,0,1,"0"
"1583",6013,0,2,"0"
"1584",6013,0,3,"0"
"1585",6014,1,1,"0"
"1586",6014,1,2,"0"
"1587",6014,1,3,"1"
"1588",6015,0,1,"0"
"1589",6015,0,2,"0"
"1590",6015,0,3,"0"
"1591",6016,0,1,"0"
"1592",6016,0,2,"0"
"1593",6016,0,3,"0"
"1594",6017,0,1,"0"
"1595",6017,0,2,"0"
"1596",6017,0,3,"0"
"1597",6018,0,1,"0"
"1598",6018,0,2,"0"
"1599",6018,0,3,"0"
"1600",6019,0,1,"0"
"1601",6019,0,2,"0"
"1602",6019,0,3,"0"
"1603",6020,0,1,"0"
"1604",6020,0,2,"0"
"1605",6020,0,3,"0"
"1606",6021,0,1,"0"
"1607",6021,0,2,"0"
"1608",6021,1,3,"0"
"1609",6022,1,1,"1"
"1610",6022,1,2,"0"
"1611",6022,0,3,"1"
"1612",6023,1,1,"0"
"1613",6023,0,2,"0"
"1614",6023,0,3,"0"
"1615",6024,0,1,"0"
"1616",6024,0,2,"0"
"1617",6024,0,3,"0"
"1618",6025,1,1,"0"
"1619",6025,0,2,"0"
"1620",6025,1,3,"0"
"1621",6026,0,1,"0"
"1622",6026,0,2,"0"
"1623",6026,0,3,"0"
"1624",6027,0,1,"0"
"1625",6027,0,2,"0"
"1626",6027,0,3,"0"
"1627",6028,0,1,"0"
"1628",6028,0,2,"0"
"1629",6028,0,3,"0"
"1630",6029,0,1,"0"
"1631",6029,0,2,"0"
"1632",6029,0,3,"0"
"1633",6030,0,1,"1"
"1634",6030,1,2,"0"
"1635",6030,1,3,"0"
"1636",6031,0,1,"0"
"1637",6031,0,2,"0"
"1638",6031,0,3,"0"
"1639",6032,0,1,"0"
"1640",6032,1,2,"0"
"1641",6032,0,3,"0"
"1642",6033,0,1,"0"
"1643",6033,1,2,"0"
"1644",6033,0,3,"0"
"1645",6034,0,1,"1"
"1646",6034,1,2,"0"
"1647",6034,1,3,"0"
"1648",6035,0,1,"0"
"1649",6035,1,2,"0"
"1650",6035,0,3,"0"
"1651",6036,0,1,"0"
"1652",6036,1,2,"0"
"1653",6036,0,3,"0"
"1654",6037,0,1,"0"
"1655",6037,0,2,"0"
"1656",6037,0,3,"0"
"1657",6038,0,1,"0"
"1658",6038,0,2,"0"
"1659",6038,0,3,"0"
"1660",6039,1,1,"0"
"1661",6039,1,2,"0"
"1662",6039,0,3,"0"
"1663",6040,0,1,"0"
"1664",6040,0,2,"0"
"1665",6040,0,3,"0"
"1666",6041,0,1,"0"
"1667",6041,0,2,"0"
"1668",6041,0,3,"0"
"1669",6042,0,1,"0"
"1670",6042,0,2,"0"
"1671",6042,0,3,"0"
"1672",6043,0,1,"1"
"1673",6043,0,2,"1"
"1674",6043,0,3,"0"
"1675",6044,0,1,"0"
"1676",6044,0,2,"0"
"1677",6044,0,3,"0"
"1678",6045,0,1,"0"
"1679",6045,0,2,"0"
"1680",6045,0,3,"0"
"1681",6046,0,1,"0"
"1682",6046,0,2,"0"
"1683",6046,0,3,"0"
"1684",6047,0,1,"0"
"1685",6047,0,2,"0"
"1686",6047,0,3,"1"
"1687",6048,0,1,"0"
"1688",6048,1,2,"0"
"1689",6048,0,3,"0"
"1690",6049,0,1,"0"
"1691",6049,0,2,"0"
"1692",6049,0,3,"0"
"1693",6050,0,1,"0"
"1694",6050,0,2,"0"
"1695",6050,0,3,"0"
"1696",6051,0,1,"0"
"1697",6051,0,2,"0"
"1698",6051,0,3,"0"
"1699",6052,0,1,"0"
"1700",6052,0,2,"0"
"1701",6052,0,3,"0"
"1702",6053,0,1,"0"
"1703",6053,0,2,"0"
"1704",6053,0,3,"0"
