orderID,orderTime,userID,couponsReceived,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon1Used,coupon2Used,coupon3Used,basketValue,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,orderTimeWeekend,orderTimeFriSat,batchID,couponsExpire,couponsSent,TimeBtwnSentRec,TimeBtwnRecExpire,TimeBtwnRecOrder,TimeBtwnOrderExpire,nCoupon1,nCoupon2,nCoupon3,nCoup1Col1,nCoup1Col2,nCoup1Col3,nCoup2Col1,nCoup2Col2,nCoup2Col3,nCoup3Col1,nCoup3Col2,nCoup3Col3,pCoup1Col1,pCoup1Col2,pCoup1Col3,pCoup2Col1,pCoup2Col2,pCoup2Col3,pCoup3Col1,pCoup3Col2,pCoup3Col3
6153,2015-03-11 08:52:01,user815,2015-03-11 08:20:51,cpn125,5.97,1.99,1.57,0,brand6,prod33,cat1,cpn1034,3.47,1.73,2.2,0,brand2,prod86,cat3,cpn486,4.45,1.64,0.94,0,brand3,prod69,cat5,,,,,2015-03-11,51,Wednesday,0,0,2015-03-11,1,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,32.3472222222222,135.652777777778,0.519444444444444,135.133333333333,22,5,18,22,0,0,0,5,0,1,9,8,1,0,0,0,1,0,0.0555555555555556,0.5,0.444444444444444
6154,2015-03-11 08:52:20,user115,2015-03-10 16:25:21,cpn3366,11.9,2.64,3.14,0,brand3,prod81,cat1,cpn58,4.82,1.05,1.57,1,brand4,prod28,cat3:cat7,cpn227,2.73,0,1.88,1,brand4,prod75,cat5:cat7,,,,,2015-03-10,21,Tuesday,0,0,2015-03-11,20,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,16.4222222222222,151.577777777778,16.4497222222222,135.128055555556,4,9,23,4,0,0,0,9,0,0,6,17,1,0,0,0,1,0,0,0.260869565217391,0.739130434782609
6155,2015-03-11 08:54:32,user280,2015-03-11 08:41:11,cpn156,7.32,2.08,1.57,0,brand6,prod74,cat1,cpn610,3.52,1.17,1.88,1,brand4,prod142,cat10:cat7,cpn611,8.8,1.76,1.88,0,brand3,prod3,cat5:cat15:cat4,,,,,2015-03-11,11,Wednesday,0,0,2015-03-11,32,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,32.6861111111111,135.313888888889,0.2225,135.091388888889,69,12,9,67,0,2,0,12,0,1,2,6,0.971014492753623,0,0.0289855072463768,0,1,0,0.111111111111111,0.222222222222222,0.666666666666667
6156,2015-03-11 09:03:56,user281,2015-03-11 08:41:20,cpn2643,2.73,2.73,1.26,0,brand6,prod38,cat1,cpn613,3.06,1.02,1.88,1,brand4,prod143,cat5,cpn158,2.69,2.69,1.57,1,brand4,prod75,cat5:cat7:cat4,,,,,2015-03-11,20,Wednesday,0,0,2015-03-11,56,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,32.6886111111111,135.311388888889,0.376666666666667,134.934722222222,52,4,44,52,0,0,0,1,3,1,12,31,1,0,0,0,0.25,0.75,0.0227272727272727,0.272727272727273,0.704545454545455
6157,2015-03-11 09:05:21,user877,2015-03-10 16:55:55,cpn1733,10.14,2.53,0.63,1,brand4,prod127,cat8:cat19,cpn1395,4.35,0.96,1.26,0,brand3,prod86,cat3,cpn210,6.02,1.2,2.2,1,brand4,prod24,cat5:cat7,,,,,2015-03-10,55,Tuesday,0,0,2015-03-11,21,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,16.9316666666667,151.068333333333,16.1572222222222,134.911111111111,6,16,25,6,0,0,0,16,0,0,8,17,1,0,0,0,1,0,0,0.32,0.68
6158,2015-03-11 09:18:20,user2985,2015-03-11 08:23:55,cpn2741,3.33,3.33,0.63,0,brand3,prod88,cat11,cpn2530,3.66,3.33,1.57,0,brand3,prod171,cat5:cat18,cpn901,2.87,0,1.57,0,brand3,prod44,cat5:cat9,,,,,2015-03-11,55,Wednesday,0,0,2015-03-11,20,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,32.3983333333333,135.601666666667,0.906944444444444,134.694722222222,5,4,3,4,1,0,0,2,2,0,2,1,0.8,0.2,0,0,0.5,0.5,0,0.666666666666667,0.333333333333333
6159,2015-03-11 09:26:33,user999,2015-03-10 15:18:47,cpn2696,6.16,0.61,1.26,1,brand4,prod1,cat1,cpn1115,8.29,2.36,1.57,0,brand3,prod28,cat3,cpn814,3.61,2.41,1.88,0,brand5,prod100,cat2,,,,,2015-03-10,47,Tuesday,0,0,2015-03-11,33,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.3127777777778,152.687222222222,18.1294444444444,134.557777777778,15,15,48,15,0,0,0,15,0,2,12,34,1,0,0,0,1,0,0.0416666666666667,0.25,0.708333333333333
6160,2015-03-11 09:31:00,user2986,2015-03-10 17:36:22,cpn51,2.96,1.56,1.57,0,brand2,prod38,cat1,cpn3263,3.52,0.78,0.94,0,brand11,prod123,cat10,cpn315,2.32,0.46,0.94,0,brand2,prod85,cat5,,,,,2015-03-10,22,Tuesday,0,0,2015-03-11,0,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,17.6058333333333,150.394166666667,15.9105555555556,134.483611111111,18,2,3,18,0,0,0,2,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
6161,2015-03-11 09:38:53,user2987,2015-03-10 15:12:48,cpn1356,2.73,2.73,1.57,0,brand3,prod1,cat1,cpn2006,6.44,1.83,1.57,0,brand11,prod123,cat10:cat5:cat18,cpn3363,2.41,0,1.26,0,brand3,prod60,cat5,,,,,2015-03-10,48,Tuesday,0,0,2015-03-11,53,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.2130555555556,152.786944444444,18.4347222222222,134.352222222222,4,7,2,4,0,0,0,5,2,0,1,1,1,0,0,0,0.714285714285714,0.285714285714286,0,0.5,0.5
6162,2015-03-11 09:48:30,user20,2015-03-10 19:02:51,cpn583,5.37,2.69,1.26,1,brand4,prod51,cat8:cat7,cpn58,4.82,1.05,1.57,1,brand4,prod28,cat3:cat7,cpn59,7.36,2.95,1.26,0,brand5,prod41,cat5:cat4:cat2,,,,,2015-03-10,51,Tuesday,0,0,2015-03-11,30,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,19.0472222222222,148.952777777778,14.7608333333333,134.191944444444,4,9,11,3,0,1,0,9,0,0,1,10,0.75,0,0.25,0,1,0,0,0.0909090909090909,0.909090909090909
6163,2015-03-11 09:50:53,user145,2015-03-11 09:49:15,cpn519,3.61,1.39,1.26,0,brand2,prod38,cat1:cat9,cpn98,8.52,0,1.26,0,brand3,prod43,cat3,cpn3,12.92,12.92,2.2,0,brand3,prod3,cat5:cat4:cat2,,,,,2015-03-11,15,Wednesday,0,0,2015-03-11,53,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,33.8205555555556,134.179444444444,0.0272222222222222,134.152222222222,13,23,96,13,0,0,0,23,0,12,17,67,1,0,0,0,1,0,0.125,0.177083333333333,0.697916666666667
6164,2015-03-11 09:52:57,user123,2015-03-11 09:15:45,cpn91,7.18,1.7,0.94,0,brand6,prod33,cat1:cat4,cpn1157,4.45,1.78,1.57,1,brand4,prod93,cat10:cat7,cpn650,5.51,1.37,2.2,1,brand4,prod59,cat5:cat15:cat2,,,,,2015-03-11,45,Wednesday,0,0,2015-03-11,57,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,33.2622222222222,134.737777777778,0.62,134.117777777778,22,12,21,22,0,0,0,12,0,0,4,17,1,0,0,0,1,0,0,0.19047619047619,0.80952380952381
6165,2015-03-11 10:01:46,user45,2015-03-11 09:38:42,cpn128,6.44,0,0.94,1,brand4,prod35,cat8:cat7,cpn292,3.52,2.34,2.2,0,brand5,prod103,cat5:cat15:cat19:cat2,cpn129,4.21,0.69,3.14,0,brand3,prod27,cat5:cat4,,,,,2015-03-11,42,Wednesday,0,0,2015-03-11,46,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,33.6447222222222,134.355277777778,0.384444444444444,133.970833333333,26,30,12,24,1,1,1,8,21,1,3,8,0.923076923076923,0.0384615384615385,0.0384615384615385,0.0333333333333333,0.266666666666667,0.7,0.0833333333333333,0.25,0.666666666666667
6166,2015-03-11 10:14:36,user57,2015-03-10 21:08:07,cpn159,4.26,2.13,1.26,0,brand6,prod74,cat1,cpn157,2.73,0.45,0.63,0,brand2,prod11,cat3:cat4,cpn161,8.29,1.66,1.57,1,brand4,prod3,cat5:cat7:cat15:cat4,,,,,2015-03-10,7,Tuesday,0,0,2015-03-11,36,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,21.135,146.865,13.1080555555556,133.756944444444,55,34,112,51,2,2,1,33,0,4,25,83,0.927272727272727,0.0363636363636364,0.0363636363636364,0.0294117647058824,0.970588235294118,0,0.0357142857142857,0.223214285714286,0.741071428571429
6167,2015-03-11 10:15:09,user176,2015-03-11 09:24:38,cpn19,4.68,2.59,1.26,1,brand4,prod7,cat1:cat7,cpn898,9.17,1.05,1.26,0,brand3,prod28,cat3:cat9,cpn2501,17.55,3.51,0.94,0,brand3,prod114,cat5,,,,,2015-03-11,38,Wednesday,0,0,2015-03-11,9,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,33.4102777777778,134.589722222222,0.841944444444444,133.747777777778,19,37,5,19,0,0,1,36,0,0,0,5,1,0,0,0.027027027027027,0.972972972972973,0,0,0,1
6168,2015-03-11 10:17:35,user1888,2015-03-10 15:08:01,cpn156,7.32,2.08,1.57,0,brand6,prod74,cat1,cpn147,2.69,0.44,1.26,0,brand2,prod11,cat3,cpn396,2.73,4.55,1.88,1,brand4,prod4,cat5:cat7,,,,,2015-03-10,1,Tuesday,0,0,2015-03-11,35,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1333333333333,152.866666666667,19.1594444444444,133.707222222222,69,15,24,67,0,2,0,15,0,0,2,22,0.971014492753623,0,0.0289855072463768,0,1,0,0,0.0833333333333333,0.916666666666667
6169,2015-03-11 10:27:21,user1510,2015-03-10 22:57:41,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,cpn226,3.47,1.16,1.88,0,brand2,prod86,cat3,cpn1736,5.84,2.92,1.88,0,brand3,prod172,cat5,,,,,2015-03-10,41,Tuesday,0,0,2015-03-11,21,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,22.9611111111111,145.038888888889,11.4944444444444,133.544444444444,109,8,7,109,0,0,0,8,0,0,1,6,1,0,0,0,1,0,0,0.142857142857143,0.857142857142857
6170,2015-03-11 10:29:51,user2101,2015-03-10 18:42:25,cpn252,4.49,2.08,0.94,1,brand4,prod51,cat8:cat7,cpn296,5.74,1.59,1.57,0,brand3,prod28,cat3,cpn260,5.93,4.56,1.26,0,brand5,prod100,cat2,,,,,2015-03-10,25,Tuesday,0,0,2015-03-11,51,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,18.7066666666667,149.293333333333,15.7905555555556,133.502777777778,6,40,26,5,0,1,0,38,2,1,6,19,0.833333333333333,0,0.166666666666667,0,0.95,0.05,0.0384615384615385,0.230769230769231,0.730769230769231
6171,2015-03-11 10:32:02,user131,2015-03-10 16:19:31,cpn759,4.58,2.29,1.57,0,brand1,prod1,cat1:cat2,cpn429,7.97,1.2,1.26,0,brand3,prod28,cat3,cpn327,5.93,3.11,1.88,0,brand5,prod29,cat5:cat15:cat2,,,,,2015-03-10,31,Tuesday,0,0,2015-03-11,2,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,16.325,151.675,18.2086111111111,133.466388888889,29,14,20,26,2,1,0,14,0,1,2,17,0.896551724137931,0.0689655172413793,0.0344827586206897,0,1,0,0.05,0.1,0.85
6172,2015-03-11 10:33:30,user189,2015-03-10 21:34:32,cpn655,2.73,2.27,1.26,0,brand14,prod74,cat1:cat9,cpn449,3.8,0.63,1.26,0,brand14,prod11,cat3:cat9,cpn450,2.73,3.03,1.88,0,brand5,prod29,cat5:cat15:cat2,,,,,2015-03-10,32,Tuesday,0,0,2015-03-11,30,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,21.5752777777778,146.424722222222,12.9827777777778,133.441944444444,24,16,9,24,0,0,0,16,0,0,2,7,1,0,0,0,1,0,0,0.222222222222222,0.777777777777778
6173,2015-03-11 10:51:44,user1083,2015-03-11 10:43:57,cpn397,8.29,20.72,0.94,0,brand3,prod3,cat8,cpn3367,2.73,0.68,1.26,0,brand3,prod37,cat5,cpn791,3.29,1.32,0.63,0,brand3,prod104,cat8,,,,,2015-03-11,57,Wednesday,0,0,2015-03-11,44,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,34.7322222222222,133.267777777778,0.129722222222222,133.138055555556,15,1,11,13,1,1,0,1,0,9,0,2,0.866666666666667,0.0666666666666667,0.0666666666666667,0,1,0,0.818181818181818,0,0.181818181818182
6174,2015-03-11 10:51:55,user973,2015-03-10 17:18:49,cpn159,4.26,2.13,1.26,0,brand6,prod74,cat1,cpn69,7.32,1.35,1.26,0,brand3,prod46,cat3,cpn730,3.66,0,1.57,0,brand5,prod64,cat5:cat2,,,,,2015-03-10,49,Tuesday,0,0,2015-03-11,55,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,17.3133333333333,150.686666666667,17.5516666666667,133.135,55,18,18,51,2,2,0,18,0,0,2,16,0.927272727272727,0.0363636363636364,0.0363636363636364,0,1,0,0,0.111111111111111,0.888888888888889
6175,2015-03-11 10:54:18,user55,2015-03-10 15:08:53,cpn153,9.22,11.51,1.26,0,brand5,prod40,cat1:cat2,cpn154,12.92,4.46,1.57,0,brand3,prod36,cat3,cpn155,3.15,0,1.26,0,brand5,prod64,cat5:cat2,,,,,2015-03-10,53,Tuesday,0,0,2015-03-11,18,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1477777777778,152.852222222222,19.7569444444444,133.095277777778,33,37,35,33,0,0,0,36,1,0,6,29,1,0,0,0,0.972972972972973,0.027027027027027,0,0.171428571428571,0.828571428571429
6176,2015-03-11 10:54:40,user1503,2015-03-11 09:45:54,cpn1398,7.36,2.45,3.14,0,brand3,prod51,cat8:cat19,cpn2775,9.22,1.84,1.57,0,brand3,prod2,cat3,cpn2596,3.06,1.53,1.57,1,brand4,prod18,cat5:cat7:cat4,,,,,2015-03-11,54,Wednesday,0,0,2015-03-11,40,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,33.7647222222222,134.235277777778,1.14611111111111,133.089166666667,5,5,6,4,1,0,0,5,0,0,1,5,0.8,0.2,0,0,1,0,0,0.166666666666667,0.833333333333333
6177,2015-03-11 10:56:11,user1243,2015-03-11 09:03:48,cpn3065,5.33,2.13,1.88,0,brand3,prod31,cat1,cpn2869,4.82,1.33,1.57,0,brand3,prod11,cat3,cpn155,3.15,0,1.26,0,brand5,prod64,cat5:cat2,,,,,2015-03-11,48,Wednesday,0,0,2015-03-11,11,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,33.0630555555556,134.936944444444,1.87305555555556,133.063888888889,6,6,35,6,0,0,0,6,0,0,6,29,1,0,0,0,1,0,0,0.171428571428571,0.828571428571429
6178,2015-03-11 11:04:47,user55,2015-03-10 15:08:53,cpn153,9.22,11.51,1.26,0,brand5,prod40,cat1:cat2,cpn154,12.92,4.46,1.57,0,brand3,prod36,cat3,cpn155,3.15,0,1.26,0,brand5,prod64,cat5:cat2,,,,,2015-03-10,53,Tuesday,0,0,2015-03-11,47,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1477777777778,152.852222222222,19.9316666666667,132.920555555556,33,37,35,33,0,0,0,36,1,0,6,29,1,0,0,0,0.972972972972973,0.027027027027027,0,0.171428571428571,0.828571428571429
6179,2015-03-11 11:05:27,user2988,2015-03-10 15:52:46,cpn273,3.66,0,0.63,0,brand3,prod35,cat8,cpn1676,5.19,0,1.26,0,brand3,prod3,cat5,cpn3368,3.24,0.94,1.57,0,brand2,prod220,cat25:cat5:cat18,,,,,2015-03-10,46,Tuesday,0,0,2015-03-11,27,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.8791666666667,152.120833333333,19.2113888888889,132.909444444444,17,8,1,14,3,0,2,2,4,0,0,1,0.823529411764706,0.176470588235294,0,0.25,0.25,0.5,0,0,1
6180,2015-03-11 11:18:14,user55,2015-03-10 15:08:53,cpn153,9.22,11.51,1.26,0,brand5,prod40,cat1:cat2,cpn154,12.92,4.46,1.57,0,brand3,prod36,cat3,cpn155,3.15,0,1.26,0,brand5,prod64,cat5:cat2,,,,,2015-03-10,53,Tuesday,0,0,2015-03-11,14,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1477777777778,152.852222222222,20.1558333333333,132.696388888889,33,37,35,33,0,0,0,36,1,0,6,29,1,0,0,0,0.972972972972973,0.027027027027027,0,0.171428571428571,0.828571428571429
6181,2015-03-11 11:21:46,user147,2015-03-11 11:02:04,cpn272,15.7,15.7,1.26,0,brand3,prod17,cat5:cat9,cpn2686,6.67,1.67,1.26,0,brand3,prod87,cat12,cpn362,8.29,0,2.51,0,brand2,prod119,cat13,,,,,2015-03-11,4,Wednesday,0,0,2015-03-11,46,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,35.0341666666667,132.965833333333,0.328333333333333,132.6375,44,3,2,7,14,23,0,1,2,0,1,1,0.159090909090909,0.318181818181818,0.522727272727273,0,0.333333333333333,0.666666666666667,0,0.5,0.5
6182,2015-03-11 11:22:06,user2989,2015-03-10 22:49:30,cpn436,3.1,2.58,1.26,0,brand3,prod38,cat1,cpn1207,6.02,1,1.26,0,brand3,prod43,cat3,cpn293,3.66,1.46,1.26,0,brand3,prod103,cat5:cat19,,,,,2015-03-10,30,Tuesday,0,0,2015-03-11,6,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,22.8247222222222,145.175277777778,12.5433333333333,132.631944444444,11,10,5,9,1,1,0,10,0,0,0,5,0.818181818181818,0.0909090909090909,0.0909090909090909,0,1,0,0,0,1
6183,2015-03-11 11:46:16,user2592,2015-03-10 21:25:49,cpn1147,6.34,2.26,1.57,0,brand3,prod74,cat1:cat15,cpn485,7.59,1.52,1.57,0,brand3,prod86,cat3:cat15,cpn3369,2.73,4.79,1.57,0,brand3,prod9,cat5,,,,,2015-03-10,49,Tuesday,0,0,2015-03-11,16,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,21.43,146.57,14.3408333333333,132.229166666667,8,2,1,8,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
6184,2015-03-11 11:48:23,user426,2015-03-10 19:16:41,cpn576,7.32,2.93,0.94,1,brand4,prod33,cat1:cat7:cat4,cpn1619,9.22,2.05,1.57,0,brand3,prod86,cat3,cpn598,2.96,1.19,1.57,1,brand4,prod18,cat5,,,,,2015-03-10,41,Tuesday,0,0,2015-03-11,23,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,19.2777777777778,148.722222222222,16.5283333333333,132.193888888889,29,10,14,29,0,0,1,9,0,0,2,12,1,0,0,0.1,0.9,0,0,0.142857142857143,0.857142857142857
6185,2015-03-11 11:50:00,user55,2015-03-10 15:08:53,cpn153,9.22,11.51,1.26,0,brand5,prod40,cat1:cat2,cpn154,12.92,4.46,1.57,0,brand3,prod36,cat3,cpn155,3.15,0,1.26,0,brand5,prod64,cat5:cat2,,,,,2015-03-10,53,Tuesday,0,0,2015-03-11,0,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1477777777778,152.852222222222,20.6852777777778,132.166944444444,33,37,35,33,0,0,0,36,1,0,6,29,1,0,0,0,0.972972972972973,0.027027027027027,0,0.171428571428571,0.828571428571429
6186,2015-03-11 12:06:22,user297,2015-03-11 11:48:15,cpn688,3.06,2.55,1.26,0,brand2,prod38,cat1,cpn174,11.86,5.93,0.63,0,brand3,prod17,cat5:cat2,cpn175,11.86,5.93,0.63,0,brand3,prod17,cat5,,,,,2015-03-11,15,Wednesday,0,0,2015-03-11,22,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,35.8038888888889,132.196111111111,0.301944444444444,131.894166666667,17,18,11,17,0,0,4,8,6,0,2,9,1,0,0,0.222222222222222,0.444444444444444,0.333333333333333,0,0.181818181818182,0.818181818181818
6187,2015-03-11 12:08:44,user55,2015-03-10 15:08:53,cpn153,9.22,11.51,1.26,0,brand5,prod40,cat1:cat2,cpn154,12.92,4.46,1.57,0,brand3,prod36,cat3,cpn155,3.15,0,1.26,0,brand5,prod64,cat5:cat2,,,,,2015-03-10,53,Tuesday,0,0,2015-03-11,44,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1477777777778,152.852222222222,20.9975,131.854722222222,33,37,35,33,0,0,0,36,1,0,6,29,1,0,0,0,0.972972972972973,0.027027027027027,0,0.171428571428571,0.828571428571429
6188,2015-03-11 12:10:33,user2181,2015-03-11 12:04:34,cpn190,5.05,1.73,0.94,0,brand2,prod51,cat8:cat4,cpn3370,4.31,3.45,1.26,0,brand3,prod39,cat5,cpn2705,3.98,0.05,1.57,0,brand3,prod41,cat5:cat9,,,,,2015-03-11,34,Wednesday,0,0,2015-03-11,33,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,36.0758333333333,131.924166666667,0.0997222222222222,131.824444444444,10,1,2,10,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
6189,2015-03-11 12:21:49,user1404,2015-03-11 12:10:16,cpn622,8.71,3.62,0.94,1,brand4,prod33,cat1:cat7,cpn2641,2.87,1.69,1.88,0,brand3,prod28,cat3,cpn416,8.29,1.66,1.57,1,brand4,prod17,cat5,,,,,2015-03-11,16,Wednesday,0,0,2015-03-11,49,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,36.1708333333333,131.829166666667,0.1925,131.636666666667,26,3,11,26,0,0,0,3,0,2,1,8,1,0,0,0,1,0,0.181818181818182,0.0909090909090909,0.727272727272727
6190,2015-03-11 12:33:03,user770,2015-03-11 12:13:36,cpn566,2.73,2.09,1.57,0,brand6,prod38,cat1,cpn71,5.51,1.1,1.88,1,brand4,prod24,cat5:cat7,cpn1865,4.91,0,1.57,0,brand3,prod4,cat5:cat19:cat4,,,,,2015-03-11,36,Wednesday,0,0,2015-03-11,3,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,36.2263888888889,131.773611111111,0.324166666666667,131.449444444444,48,63,7,47,0,1,2,17,44,1,2,4,0.979166666666667,0,0.0208333333333333,0.0317460317460317,0.26984126984127,0.698412698412698,0.142857142857143,0.285714285714286,0.571428571428571
6191,2015-03-11 12:38:50,user662,2015-03-11 06:29:37,cpn1147,6.34,2.26,1.57,0,brand3,prod74,cat1:cat15,cpn717,2.69,0.64,1.57,0,brand3,prod150,cat5:cat18,cpn2802,10.05,0.33,1.26,0,brand3,prod147,cat13,,,,,2015-03-11,37,Wednesday,0,0,2015-03-11,50,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,30.4933333333333,137.506666666667,6.15361111111111,131.353055555556,8,5,3,8,0,0,0,3,2,1,0,2,1,0,0,0,0.6,0.4,0.333333333333333,0,0.666666666666667
6192,2015-03-11 12:44:21,user2246,2015-03-10 15:47:39,cpn159,4.26,2.13,1.26,0,brand6,prod74,cat1,cpn494,8.29,3.32,0.94,1,brand4,prod86,cat3:cat7,cpn812,8.29,1.66,1.26,1,brand4,prod3,cat5:cat7:cat15,,,,,2015-03-10,39,Tuesday,0,0,2015-03-11,21,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.7938888888889,152.206111111111,20.945,131.261111111111,55,45,28,51,2,2,0,45,0,1,4,23,0.927272727272727,0.0363636363636364,0.0363636363636364,0,1,0,0.0357142857142857,0.142857142857143,0.821428571428571
6193,2015-03-11 12:44:23,user55,2015-03-10 15:08:53,cpn153,9.22,11.51,1.26,0,brand5,prod40,cat1:cat2,cpn154,12.92,4.46,1.57,0,brand3,prod36,cat3,cpn155,3.15,0,1.26,0,brand5,prod64,cat5:cat2,,,,,2015-03-10,53,Tuesday,0,0,2015-03-11,23,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1477777777778,152.852222222222,21.5916666666667,131.260555555556,33,37,35,33,0,0,0,36,1,0,6,29,1,0,0,0,0.972972972972973,0.027027027027027,0,0.171428571428571,0.828571428571429
6194,2015-03-11 12:44:27,user770,2015-03-11 12:13:36,cpn566,2.73,2.09,1.57,0,brand6,prod38,cat1,cpn71,5.51,1.1,1.88,1,brand4,prod24,cat5:cat7,cpn1865,4.91,0,1.57,0,brand3,prod4,cat5:cat19:cat4,,,,,2015-03-11,36,Wednesday,0,0,2015-03-11,27,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,36.2263888888889,131.773611111111,0.514166666666667,131.259444444444,48,63,7,47,0,1,2,17,44,1,2,4,0.979166666666667,0,0.0208333333333333,0.0317460317460317,0.26984126984127,0.698412698412698,0.142857142857143,0.285714285714286,0.571428571428571
6195,2015-03-11 12:46:50,user15,2015-03-10 16:03:21,cpn42,8.43,3.51,1.88,0,brand2,prod31,cat1,cpn43,3.75,1.07,0.94,0,brand2,prod8,cat3,cpn387,9.96,1.99,0.94,0,brand6,prod42,cat1:cat4,,,,,2015-03-10,21,Tuesday,0,0,2015-03-11,50,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,16.0555555555556,151.944444444444,20.7247222222222,131.219722222222,40,18,87,40,0,0,0,17,1,83,2,2,1,0,0,0,0.944444444444444,0.0555555555555556,0.954022988505747,0.0229885057471264,0.0229885057471264
6196,2015-03-11 12:53:19,user55,2015-03-10 15:08:53,cpn153,9.22,11.51,1.26,0,brand5,prod40,cat1:cat2,cpn154,12.92,4.46,1.57,0,brand3,prod36,cat3,cpn155,3.15,0,1.26,0,brand5,prod64,cat5:cat2,,,,,2015-03-10,53,Tuesday,0,0,2015-03-11,19,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1477777777778,152.852222222222,21.7405555555556,131.111666666667,33,37,35,33,0,0,0,36,1,0,6,29,1,0,0,0,0.972972972972973,0.027027027027027,0,0.171428571428571,0.828571428571429
6197,2015-03-11 12:55:50,user342,2015-03-10 17:53:52,cpn726,3.29,2.73,1.57,0,brand3,prod30,cat1,cpn260,5.93,4.56,1.26,0,brand5,prod100,cat2,cpn727,5.93,4.56,1.26,0,brand5,prod100,cat2,,,,,2015-03-10,52,Tuesday,0,0,2015-03-11,50,Wednesday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,17.8975,150.1025,19.0327777777778,131.069722222222,17,26,23,16,0,1,1,6,19,1,2,20,0.941176470588235,0,0.0588235294117647,0.0384615384615385,0.230769230769231,0.730769230769231,0.0434782608695652,0.0869565217391304,0.869565217391304
