couponID,smart_label
27dd28a5b4e316181bb21f1eb79b6b11,cpn517
3ef08efaa2af10d596b9d7c013faa11c,cpn518
c064a7f10b0ab4f795fd416fe7818d6d,cpn519
02ffc7ebf8f2047b9e63155ce8bdca95,cpn520
97b7aad321bccef4f0f19514e326705c,cpn521
b2c31466671d197d39d472a8bbdd025a,cpn522
1b3b3d5b95b75511397e7b48d42db3d0,cpn523
a106d359073f9fdd5076deaaa7fbe095,cpn524
51b6ff5ce0225b1fe5a442b2d2e139a8,cpn525
a7f42cd9be3a2c2754460d604befde30,cpn526
d1ff7fa8fdbfa228205ee2cfbb1daeb3,cpn527
8a61bd9bd420b96cfe3df4a19174b7bc,cpn528
a9e8eb79cf610c829ec9d0f05e4d7636,cpn529
9181dc7f4161a736b47c7c06d6fc9646,cpn530
74010389ef9887640f9ccde5981e199d,cpn531
0389c32f404bfb243b651df665dab93a,cpn532
5069920f9e77e09f451ba0bcd92e0f2d,cpn533
d63ef579f2698b4ccef0b533600eadb5,cpn534
ff3723d5c473b7bb27b1ebaccb995ddb,cpn535
b89110b06988f07b0799e43b268d5fc6,cpn536
1fa914081add300b343ad97f87ed33c1,cpn537
81a461f6601308b67a0e1de40720086e,cpn538
bc0ba2926bb9a04053b9f51ede497f77,cpn539
88258bcc0389d4a1825ebafeda054f72,cpn540
3f57b86b9417685b7998edd4448a0fad,cpn541
2eab8f4074f5bd41345c118e05f80731,cpn542
8694d6c0e1104868c909efbd546fb0e4,cpn543
d4b65e290db1af5ee54c16cea15c954c,cpn544
320800191b5846e82a2cf09103750230,cpn545
6f2d10a7aa7f89ecfd5fd2e214f5cd58,cpn546
42957ef50de2c8c4aa36fbcc03b920eb,cpn547
d3343c9a5b8bbb91b879e0e64981e06a,cpn548
675092c8608487942d27367b31c3f54d,cpn549
b0fbb97da8d7f0172c917ceb88df2ee5,cpn550
0c5ba4e3f6d5a0c0610afa15c8b3534e,cpn551
0a1d5b12cce72f3150d3139b29b5caa3,cpn552
a3b51c9ce139516108f823de116b6fea,cpn553
9ab9b9a546b3de22a1216c5fb21ccdea,cpn554
16ba0df9549d53296c61b0d1acaed892,cpn555
bac5deb87723a541462a1fdefe2657c0,cpn556
0f78c8a236358c0e17b2889710e5b52b,cpn557
ff6bdf9c5301f61b41e3ea28c02c130f,cpn558
00c2051c411e11676c690e97afb65e77,cpn559
d39d5ec9d5d7f3f343f6a68500efbc5c,cpn560
c8a8ab5fe2914e35e83e1aed0e688b4e,cpn561
f8f1b2bab541925da89a907a8580fbf8,cpn562
34961b1d0f1768f9a1c7db6dda804021,cpn563
9983dc8ce390f9b7107a8bf01c95f3e2,cpn564
fa45e953459dfb9aa5b704d0d6babb8b,cpn565
4b7f8cd394ebc65414c182e7261127f4,cpn566
f0e0a5b4dfa89a0f5d552e4a5fd97dab,cpn567
9e087a37b16632fd16efec36b261bfe1,cpn568
e86d8920b208537cff88ed74669f7d28,cpn569
157c77c748e6d90140a5c80b40687ce8,cpn570
db8f6e12d9497b76052bd32178e2e4e6,cpn571
394ce9f5a886c051d1ce87a03739fb42,cpn572
f68c14c8e97c6a1be51f28b2c064c444,cpn573
65aaaf9bc1db12238a756958ee196a6e,cpn574
caf55308d8d43259303588c641d521b3,cpn575
0855eb40049ad7cd43a66d174b7b5d2f,cpn576
e5930dd691292cf77c5e9af5511550f4,cpn577
2033ab5c4aac3643e3a0fbe265c2d3d6,cpn578
ad28afcc175205239d4cea6cef4d990c,cpn579
eef8c81adfde285d93b53e9a314c8a2d,cpn580
0276eafca4f3ddcc5de36caf5a49a6ea,cpn581
4625cd36382c80719c75e4326ef772bb,cpn582
02fb90ac40f64c64c842a067932fe135,cpn583
7a4937692c1c8d165e636bce47aba77d,cpn584
c8a380f6abb306d25961f921589ce474,cpn585
6a92f90174217ed8bac0808d5139d314,cpn586
17e0ccb5f09a46b02048eec5f6f20d45,cpn587
16f8383957cde6e3edadc09a696a892a,cpn588
14aa7b08fa456fa60250ed66df571e2d,cpn589
321d54c043990289c6659a1e62ef0d6e,cpn590
8a397d22e06cdc42cee869af150aa59d,cpn591
0d6488449c61b9e24e6969018f17a486,cpn592
176e709b9f6c2e745bc9597f39ac4bd4,cpn593
82fe72aacf12bdbf42580caacd64237b,cpn594
818414a462b3715ba01285c12f2eaefb,cpn595
8a434f1047ccba82254e6a75f6ba00da,cpn596
03c9b6110456b4de08411953532c4996,cpn597
3fdc6f9160ecd04f467f4b85cd8070e5,cpn598
af9bb0c1d058615427b7858b8d401916,cpn599
e524a2bf5c889a01c8ec64f53d1da65a,cpn600
ecaec2344473e5101ff940b1ce67f8ae,cpn601
48c35860e8f3e811ddedc2f7a4ba885e,cpn602
a9af0ad2a97406d8e4cb68e0f23940a5,cpn603
ad12592f8f040529a9b374cdc31f8c59,cpn604
0f759201252007b32b19a1f419a68a7d,cpn605
c78644e02338e8c6b17f3d072287399c,cpn606
c299614c92325a016abc3b3cb5dbf459,cpn607
d930ea0066bf57764d3e7518156914a0,cpn608
0ae20a9738458787a52a334e364feecb,cpn609
0bfe5b6f885dd0e67f12e7e1fc3a9a89,cpn610
11ce6fa6ecba6d1b104416229a33468e,cpn611
1f5e735bd841fc9a4ec40363d14bc5dd,cpn612
49332e97cbc59a8e6cb3ba7adc7c3f56,cpn613
b4be8d967238aeb84b8c2b290519daef,cpn614
810ea311bc6c91d0998f21e521d1dc7b,cpn615
e2698cb319a492cd506a36cd1e0e3edd,cpn616
cd13e943d91d20d23602ee76334d4a92,cpn617
06885934cc7d39afabc1282fcfdd6888,cpn618
8d438f1c31b652de1cde82c7bea2c510,cpn619
58edebcd8b22e709b5585bb67448581b,cpn620
200462ac9d93a48873722c4edd687146,cpn621
b5a9dda47002fa4ed98b96be191708d8,cpn622
5f64bde21d9898f0416b82fd8c057b45,cpn623
995f1cc8349ddbf037d206ac2f00a9ab,cpn624
671690619bfd9f828997b5b47db96faf,cpn625
12b9680e106ec5256bf2db1a7b562fdf,cpn626
06e9058cbfb1a2f0a3ce5a67873d2d37,cpn627
f945681f7ce5a1999ac39ae5aa34fce2,cpn628
8de337be9d5f0c53fd6f9af1e4303f7c,cpn629
55b682c95420bc9e76ad3e378949cbc0,cpn630
dee2955a3ae0c4706df4438c78f197cb,cpn631
f4305dc2a3bfb71dccff160e4387e731,cpn632
31a9f197c555af508e00a4ed02bf7093,cpn633
17183fb072531485d8eaef0baaf65114,cpn634
57d43d9708741fda3b32677d54df623b,cpn635
937facdc523810085f7f279f9e1b9e98,cpn636
7a34f385442616dc78c23ffdfc6c04de,cpn637
4b577b8fcf7b4bd1dd4300eedf7e2d34,cpn638
bfceca7717db1687035e485abdbd9d84,cpn639
5e8230a8f069fabe3d538f368bd7aaae,cpn640
7b435c901eac29fc6cafd7c559c54607,cpn641
0ef80a5738e5c90c6f1860ed6618c04a,cpn642
c945ac625d8460f5508e1fb413933573,cpn643
9d880ed6364dba4873275a70848d1e4c,cpn644
b0a9227804378a2ba842ac138cae08ec,cpn645
e7deeadca445c0fa10b51f21ccb2f6f5,cpn646
bbf0c32c39a51d41ef028c570bdf9c1a,cpn647
28bb81105b54057c368d05a32dedb4ee,cpn648
a26e8652eb182fe61c7d5876263e6ca6,cpn649
1d25303491b1b88c5d8754d06ae62052,cpn650
bf6973946791fc9f95a763fe5b267f84,cpn651
b3dca93c5020bd3878090da9aef5bb90,cpn652
09b112678279b9e877d5edaa811f4ead,cpn653
f4cfd61fbbfa628ba75413aa8355b07e,cpn654
e6398261c810bdedbdca1b62ff2f3539,cpn655
78547ef51e2d876804b05e2e6dcbf53c,cpn656
e4a9366c3ab8cc458ada3bfed262aa4c,cpn657
f21198c093971b05d980d7be0329e1dd,cpn658
7e8e6d60f3d27ccb17bd8d6f6147bece,cpn659
d495d94b72e91ab572620aa4a9f3a05c,cpn660
565298f64432ceace7a8c9b36989a65e,cpn661
0e09a8d114e79ba84b265ad801e9fd31,cpn662
52eb85ae233ecb2fc37d0904a322d7d7,cpn663
b37cd3b91dcb95ca3c4d7e16da65611c,cpn664
f45bcea71b19af9ad5183d7f21f7dbdd,cpn665
692cc008eca8a21804b77aaf9182d90a,cpn666
dc3b5a30e0b317b36b4216f46bc36909,cpn667
8773281634fc79eb98f09244fcf3e1b4,cpn668
bf7c0f69db018cd84f5d23b3dd8a175c,cpn669
d18e53c62e90ad62c3cd8185eade2c14,cpn670
414f8298c7a249ce0c04576e4077c7cd,cpn671
3bc3aab54e3c26d02faafd8102bf6781,cpn672
ac1013e1910e12249e49e5d590422cdd,cpn673
073ce82db00e8867617ff77273381213,cpn674
501780a1cddb9dbc7e63a77f3fe4b168,cpn675
75fbef5d33d9ea9aeb147bbe5c76e1b4,cpn676
bdfb3adea685b206e3ba8c8c5bbe1856,cpn677
a39f07648564bbc7a1af240265d6efa0,cpn678
4f0823dd9174bbd298af3f1ccb85a587,cpn679
587f98d858bc2ee89df936b3d22035d9,cpn680
3684f8349bcdbdb769a92febdb505789,cpn681
17d20024c61e20349bfc0bbf68f30c58,cpn682
0305f6e18d0b81086f0c5026283d06eb,cpn683
239737b795e7e6ef5f5085596dde1610,cpn684
98012072a112a0735b9cf7c4e30440ec,cpn685
98814d7ec81116ed0d4791cdd762f844,cpn686
8b23ab7aac051b2955e777533f464690,cpn687
1d2d41e8ab047847cd135f4d106271a6,cpn688
9ada917c82940c7dfd481980fd7ca7ad,cpn689
7064c7d30325b82b9130a29905a33fcc,cpn690
0b782d96d9c21a8e93ff6c68fc9c5f00,cpn691
7562d0ede4055f083947dccfcd14010f,cpn692
2262100a6391c2772eed6c46d4fb2445,cpn693
3c684330d38e1e26a38f38fb936dc890,cpn694
7c12800938f791c433cdd5638b6cdd65,cpn695
a9c38eeb1fe402febed71e38cbe80e92,cpn696
854fd4f346f3f17e1811a938831b5998,cpn697
05779fda5bab57449656194332af9d9f,cpn698
4d44f617fb70d50519502374dbb066c5,cpn699
1f5237054c9eca06d13bfe6204d03a6f,cpn700
b98198d89542e9dd4a80fe060962ccd2,cpn701
8608844a0821f94f5faf8a6a45e0ab15,cpn702
e1aad10d2726371aba06b75cc95243b4,cpn703
e648d356466cff168a30fb61b34b4e0b,cpn704
a952a7bd8245e73c21681c0f4f0ac848,cpn705
d0d093c22527e0cf745a96cf01fd625e,cpn706
bf9b4a6761ff96c59456d6a5aa785770,cpn707
366d494be99c3f57dfdb9827a0fdfaa9,cpn708
e5532d1454d2fb623295e3db086d73d3,cpn709
6bcdf93693eee9d92f4bc6e3aebfc5fd,cpn710
52c95fc5526ac9c3aa285b064b3bb6ae,cpn711
69382f0ac6d964df67b5624af149f466,cpn712
73160455088191c39a92fa1ac950f4fa,cpn713
fbdc815925d52f9fff2882e5490c75e7,cpn714
5c727a1fd7badfd0a69c73923c9f7343,cpn715
d640da92cb2e617364da2a3170d828d9,cpn716
1edd46118c15ac42ca814e0ae9e1cba9,cpn717
b62607f71007d9dde72395ef1be27885,cpn718
3ade2afe89d4cdaaf2cddc27448786b3,cpn719
412d45d57d55ed9351820c26fa18383f,cpn720
4451db7b4fc4681b2cdeff4dce4e7c0e,cpn721
e9859cb74042bc76dbfc732b3941c03a,cpn722
c99ad90556cad580d1fa5244a38fd2da,cpn723
bceccc02e37e078a7ad33661bcb4574c,cpn724
ae88382ab2afe838886fbd57989fc80e,cpn725
5c949c34ebdb5a2461c5e31e797f3106,cpn726
388e83cd481bfa28b56cbc9649f4c9ce,cpn727
b85b84990560fcb75a3a2850f6af8c9a,cpn728
c19335fd9770315313a809a8278822b3,cpn729
5941ed95be68284be90f948fd841ab88,cpn730
a2889008c988252cdd999c726518b1d4,cpn731
66d71971482c100d508d79851a3a99f3,cpn732
58dc0b356213b6db8d4d60733dd7c173,cpn733
a336a801d8599b5169b8a71de242631c,cpn734
563f1f3e06f460d24f33e79b685c42f9,cpn735
e517af7eb5bb99c146b72b404a32e44f,cpn736
9c272536e3807ff8fad51adc91a91c73,cpn737
999ef9656607ec843141582ecc783578,cpn738
33b9e6eb4f9cec4d65eb0397d2c1992f,cpn739
706108cd05ebc15427acc9568dc53960,cpn740
9fe6eaa7d9c559e1d7c3d9df38aafb91,cpn741
6cce3c71f6d7ae9b1d8c5c1345165116,cpn742
0337a63eacf7683f34d2cc334ba92787,cpn743
454b733af159942bf62af73bec477fea,cpn744
9cfcea03713d9432e9c13e2d442ffb7d,cpn745
eb433e00a0714e2aab576f66a0df89dc,cpn746
71c149a2e6fc2eefa3b465e79c5f9c37,cpn747
3a3848a98dffb27542edfed20cf25584,cpn748
05b7c4f8a9d04612131104a37dee7be8,cpn749
b1f4a4c37f621a185da73cd2bcf951f2,cpn750
16fc8b882b8fd78c6456f76e87fb75ff,cpn751
8de9aab48e8f8310dd92cde4a7375b82,cpn752
3e089715d5d81e2eab1177e92462494a,cpn753
5753d3959a782e6263522790fd70b99c,cpn754
83cdcb82c76d10a2f3db6127bc923417,cpn755
a1ba5b477678f26dd9bdc88854b539a6,cpn756
d2ebefb6f8dfddffabf8906b904c843b,cpn757
6dc7b9c95e16f149ba275a2393901694,cpn758
d88fabfdb72ef3759309e79de53abb3c,cpn759
02cf8ca725ecfc831a8cf79cca0002cb,cpn760
b62762ef322006c4e31d533da94b5062,cpn761
5f9963611dadf0324b086f7e6f759acb,cpn762
f50838c83f85081930cc0569903d4456,cpn763
781e8e9d1d8dd4ea0ea28afd226d12e2,cpn764
7f99a36afb9f7fb6fc17f288cca9dc8f,cpn765
a5045fdace526f4c883736ed450556db,cpn766
35dfd4fcba6eddebd4b9c8616915ef66,cpn767
ee17c58432300dd6a5d6621024fa24fc,cpn768
95b6699972f38587a5b6797841ae3e60,cpn769
d6980f59b85453be71092b9ffb6e3a6f,cpn770
09607b8ee8dd8477bcc1e459a4542587,cpn771
b5ba369b2f0a799ffb4c8e5170d63eb1,cpn772
91efd20ab76e9894ddb2de398dbf7d1c,cpn773
fe8e4f010ce623b03fcb26815ab37ae8,cpn774
f3648cf01119021e4e0b26643d06029b,cpn775
88081104b2cd1594357cfcff943ec00b,cpn776
46eb6fb65750450e8f5b853670fef1c4,cpn777
1f1d6254d7f39c2724fcab2b3088a861,cpn778
5a21ec11bde07bf3d72d3bd0f2bf40ff,cpn779
a7ec9b4daf893e4c81c2c93fb12344eb,cpn780
ae917550f8932dc21135c32d20faea20,cpn781
856cdcba5b921d9287a8575970f6ee85,cpn782
304bdfbf0365575965a0140759257d48,cpn783
a7f610ec312f4696305ef1f96be8a6e1,cpn784
14208c7c29e9dda70a7801e2b9ad0cdf,cpn785
a0734459673f125bf5153905d2509b9e,cpn786
ce3744d8502fdbcb65f996fabe7f012a,cpn787
4b1cf710834d3dfa5220a0a3f3ed3329,cpn788
55636a38e126f5c6e4589762ce70b324,cpn789
0b26a40220959aad737ea9261b7ad9eb,cpn790
854ecdb9de3dc1a5f894c8e9f1d5277b,cpn791
95582be0586cb6199a58de319577e7b9,cpn792
3698f70af1b35bb95a3574daa8e21317,cpn793
f1b6194bcbfb82930c85b89241da5fae,cpn794
39c4f97f9b45ab21b94a003b02b3c33c,cpn795
922ea6a2a658243f754dcab4bbe399c2,cpn796
bd6d5e756579e3a2d1e71c78a3438d1d,cpn797
b3f2cd20e34aa72ebd5d68267789a467,cpn798
6774877f7eeafb9a84aef13773d1d3a9,cpn799
dad7d792b168a196662eb2dd9c17f72a,cpn800
227adeba8c2da7c04063b3cfda9821f4,cpn801
b901434e1192c6f3e34ffc0e3af05951,cpn802
99e52be604505227052142e3bd13f09d,cpn803
e6f43c7661864cf0d71403a4f21e8e34,cpn804
010b6c730f9d1136b25aaa81d580a1d2,cpn805
7e186c896fd34bafc732636348c2be56,cpn806
dcb7b90491551e4c54ee6ed16f854fae,cpn807
35e1f4e1226cbd0277db58df426ec9e6,cpn808
196a6f4106e0cf5b438cc7b16ead6ef6,cpn809
bdb0f8c1a644bb9697d433f46661d4c0,cpn810
e71c8eeb72d31f3c2d393c6b68cfc4dc,cpn811
8f13edb27aa7a04923ec21d0b85e291f,cpn812
37b8f2fbb22befc8322b034b9ca7bedc,cpn813
3e0acfc088f0a85a8900f5953790c3ec,cpn814
148c8d0134dc05ce921c489983558b93,cpn815
d1c0f70a624d4ff842ca2360a0e58d32,cpn816
98421829bdd151013cc2d2e67721c947,cpn817
a92e23c846a3af7905ecbf54516eb142,cpn818
8c9db1bfa6feb732fac86a73e7b1fa74,cpn819
4d0131390c0a160a4d7054854b7e35eb,cpn820
b64eff847a2f853299a392ee76b43ca9,cpn821
fb7f71fcd2d15665f79d42a92ef9aba1,cpn822
b227260e1b43ec5706210b82551cf016,cpn823
a00deb04c4d57548628fc8314edcbbb4,cpn824
03840c3081a0dac52f3f5657b17f970a,cpn825
ed35eec79e3e150f510aa7c49a6bcb43,cpn826
9622f0bbc23997b902cf1445b5196fdb,cpn827
ad4a26362d0ad292e91c14d5188c230c,cpn828
80f91d1448c770e61802e017e6b6e5ff,cpn829
50ed98770ca3f39bd906a5fcf43e80b5,cpn830
03a4b58a82f1a821d3d5b4320d381a18,cpn831
5c0f7cbc94682aba72bedf9268b46fc8,cpn832
56361344bd36d26ff8adb3d877e06c07,cpn833
3570659f25e4c4d548d94b6680f4c208,cpn834
a3c344669eeb114025b693581163db68,cpn835
8c7175d84f6bf5199184920f55b7860f,cpn836
c80f8a11921ee97df970d8af2aa0056d,cpn837
752bcf328f5fb93a61d3e01d2fc32a54,cpn838
d91451e58031d42f9a3aed658501feb3,cpn839
c54fd28eb71deba1568537a7b771ef2d,cpn840
c8c47b82fe36270681410a41148b1bd2,cpn841
c721d160fa4709d2fa429e8c374c6710,cpn842
0e442acb3f76f7def9faa64af4d09449,cpn843
50440bdf6a65b2b086e17c1f6e23169a,cpn844
60806978f3346337fd7ed4b93cf28190,cpn845
d4dac687292498d296c65f6bdc71f90f,cpn846
16ee19a9551b2edb179b4e28893cee3a,cpn847
45563bf299219aa35e072ddd9cd52ee9,cpn848
f4ead01415c0c1367aa83d5481fa4e7e,cpn849
daf8ca68ac4dda8dc9bed69c7a3dc913,cpn850
b8a76e1e3ad66ea695c36ba49d463e67,cpn851
fa5621b2c36c4c13859f0acd71a1594f,cpn852
329f63706db6aa7d347b79570e5b7640,cpn853
5b650419a48dcd6b6ed77140655657ce,cpn854
2eab4c008c331f85ee3ade46f84cbf09,cpn855
3d6306a7fe1e551ea2043682e4d70bfb,cpn856
a59b95233083c7c17dba7f14018702b1,cpn857
101ec3c0e98fbed91c7ed4c39800c538,cpn858
0d1632927c8bd7c42abdc645b3a22edd,cpn859
1e00eead6b8cde3f11b966705bd2a4c1,cpn860
7aeef8393ef98d476583025d3727b21c,cpn861
5fd9fa485a0881ed88cfa1da1c9c3fb6,cpn862
56792b55736ad36ebe9ff1cb397ef54a,cpn863
e91f25a4b1c5d7a081849537934883de,cpn864
6c01441e115a30a6e9895eca4c8266d3,cpn865
31aa750aa11f633e46aec72eab263fa9,cpn866
85b0688ee5fffbba7368c60e4d7107b7,cpn867
ae7e59e2ad5fe12ba685b5690f549909,cpn868
13ba40cf19a7cd2d214bb216ef2f9127,cpn869
14b2d1a36e8ca329d9d69864098f4bcc,cpn870
f16085807d63c94505cf98026ee1dfd1,cpn871
d2b9d52ecf076c3f023641805608f1fd,cpn872
bce696fac72eedefb9e5b62bd908a0e1,cpn873
8795a7cee8a0503161b2fbb5ce7bfad5,cpn874
1e1d5f0e9c4a2b8e47de062e5b0e7d15,cpn875
b06eda6f22fc762ad65fd82e86db675b,cpn876
8b0680c8630d35abbcd321fae8fab04c,cpn877
75d12582b4b7e7bf437e2f209eb1dcb9,cpn878
dd077f0bb35a735adf1faa53d2fd48ac,cpn879
f99fdf7b47c9243522ab865b2feffb1d,cpn880
b9d7c9da92ed36289afaa1f8eaaf0dbb,cpn881
427e5f2d520a4056ff4e6ca7ce9eee12,cpn882
3419df4c5baaf69a4b208599ee7c7310,cpn883
f7587a416ca18dadf5589d3f3502b88d,cpn884
c014810fe61149179a6bfe5c09eea397,cpn885
8a2e523182db1158712720728cbb6c52,cpn886
7389f08d4d061224eaf2f264426fde17,cpn887
2e5b2fca6013a5d0e5713252da1c87a7,cpn888
74024bd88c96f0f10a454842e37c38ef,cpn889
20fd324dd61b48e947b93d03bab01218,cpn890
e9918051d3d7622506022c241048095b,cpn891
c1ee98c42605b12fcfb593d503e2b4c2,cpn892
6442812eb076fb1c9ddf8dadef28ec7c,cpn893
647b4a707febc98f637bfedb68008c66,cpn894
605872d418cada8ffe1ce83011e53068,cpn895
3fac39402eafab956a3c848c865bb360,cpn896
7ea3ae6c081b264857c729b5b6939eb5,cpn897
9702dd8539055c355661d9190c830af2,cpn898
a77a78512e3bb6ddf72460910e0acfc6,cpn899
385108baf93a84822689b60ac58cd3b0,cpn900
0b4f409df2e9d97198a8e320b1118199,cpn901
11e87a82f1df6ea888c6aa22cd75fb73,cpn902
169a3597f3a3061f3cfd30da49131d4d,cpn903
9d99e482cca19c6059333e4aaf358a26,cpn904
42b7f2cf2b94c9906922e5ba1beaf3c8,cpn905
dba82153fd68b7473d6d693e4c845604,cpn906
2997cb706d30f3bc5447f2e9f4a0ef5c,cpn907
38a61f6989dcb08c341d6c5f679d4a38,cpn908
b4517300fac2c70136821e63e25d11f7,cpn909
fa8994df75b550a8a7195e7b4c7b66cf,cpn910
d14636514b1c2eea12fc125aaac902be,cpn911
498b0e63dffe23bfde1443bfa7f697e7,cpn912
e546504360c8f2668d12788e1e1ba753,cpn913
add2cb0ee123e86b76811863bc666d10,cpn914
cc5629d77c9c9cf687ae3dc8252b0718,cpn915
a2596e74c5989b772b39f04baec3ef49,cpn916
d3e64dfa62fbe43047399e235f6174c1,cpn917
8c591a36e0f51cb4302b509d853ace83,cpn918
6cf22919ffb2415a1b9e0686ee23c528,cpn919
aedf774d7259367ebdddb075f64cf784,cpn920
7e69e56657cefc70b66d3d23a72ddfe0,cpn921
83a0d338a890732efff18ebf1a6c73b0,cpn922
bd96825056e5b69fdd531176a0c8f759,cpn923
5b32c2f139ec9d7fa2f3e53bbcbee8be,cpn924
8f6d9d5775ebc886d0140db3ec3d12c3,cpn925
6a86d25e7cbb8cdff417346f6eed0baf,cpn926
b0651f1659f721752b39c8be6ff070ab,cpn927
3d278e3d4d50243a578d9c652c62fdc5,cpn928
8c54377ecfe4e36f8ac3a335d362261b,cpn929
5f05909b56bb22b457c530b612a372c6,cpn930
537d1b092944e9db2db47137547e50f6,cpn931
ee04400eb6febd256a5ff84b8850b5c3,cpn932
39ac69901d187170710bb37f22d2b8bb,cpn933
92d18d47f7db5fd5fdfe84f429a70293,cpn934
bdc2ed0cee111cbe04829feb2e1185ac,cpn935
a915aba259321dd22559027d9770cac1,cpn936
4347586f20b9619bc56490da63fe7e32,cpn937
7ee1b19f00845749870cb19e635791ca,cpn938
68a46d20d5aafce8caf3ee178d9ab878,cpn939
64a4c6742f1e752630138cfad6d5f3f9,cpn940
477c74d397e6bc91ab656eda9fc3df4e,cpn941
d7b1951481baa8b0ad77842f3ec4ae21,cpn942
cec7d380ff86798e5707ac047c186f3a,cpn943
e9f1d655f9cff530b8b8a84de52ad608,cpn944
78e5dfcbaacd9d3a657eb71ea26cde3f,cpn945
945abaa00ef85667e4725c5795276680,cpn946
988ca5df4e1f1c6857ef68302c5d5155,cpn947
0ef2ace80a660ff80cfbd79eb6ba4124,cpn948
7aaeb3796ff10538ebc27392eb05818d,cpn949
148458c6f3891dcc11d724a5a08bcca8,cpn950
cfcbe99b59300e17ff7e85adec474439,cpn951
9cc6731863abb9354c98a71bee4234e2,cpn952
a3306a6303539245e17e953ab7a8f6f7,cpn953
7a7f9ba1fbc1577b0cc0e46ad655aae9,cpn954
655ea606ac9d3c42b102a0f6d10636ad,cpn955
a945b54f72664e897f91923293d4d270,cpn956
ed050f4112e0a827df469f89d4026fae,cpn957
9bf3d46e81dc780ce4347a8ef93ef95d,cpn958
9bd5fb5ede65edf9462f5f1058bb71fd,cpn959
db4f24fdbaf0be43fb478f6d654e7284,cpn960
b2399ac5160552b9cc94a884fdba85eb,cpn961
c2c4a1fe23782968baeb4ae6644d16ee,cpn962
33b1484c2894875ab50fedf1ed1427f3,cpn963
9c1d0d7c9af99e49dd646ecdf049058f,cpn964
84e7c1cf0d54aa3fceeaab14faf4c8c6,cpn965
524a676dd0e1ab4c4277ba6d9fe71161,cpn966
665f115d99c6413c5e3ff390cffe1edb,cpn967
070f6ea6cc4708f222f4974b44e1aac5,cpn968
c76fd605720471d20e6daa656df6301e,cpn969
5f3e3aebc45d5083f3b7ffcfdcb3c51c,cpn970
453003dd7ab13c4d3cbafa68e2fae61c,cpn971
4b54e26e13a3f9d49cbd3a8ce27a8b8d,cpn972
a80025492c310ddb258c14af84e6e4cb,cpn973
bb65f2282678236d4dddd89909e4901c,cpn974
3d7179bd08f464fc7c50d2365bb8eac0,cpn975
b44c0a561dd9400798e4423362f9224f,cpn976
b5c25e15b4bf295bad51ca30b6bd3744,cpn977
202279b6d09d70b0ed5d5913256c88ec,cpn978
b8bdcce8cda5bf0bac730bdee3c1055b,cpn979
8a03fa4977b02c92e7e475e17cbfb921,cpn980
3fdf694268df7694e2ee200156df4761,cpn981
29df0da1f099cec4b28056eb721f1abf,cpn982
33ac4f9e0a65065ec7d3d6f6aaf37053,cpn983
de01eb855edbf1aa5aeee2e06af5d2c1,cpn984
6280eb8ffd9c175fe3d5b60c6d03a665,cpn985
ba3ef0e53ac06c6755aa4dc7f71215a4,cpn986
23758f05ed32c361f490f9ba1e6b3ee6,cpn987
47622bc4214e95092682ecf8f0365a9a,cpn988
970a5f3e70af6af8bfd9da3715278fc8,cpn989
435d4f5aada339cc762d33165c024ec4,cpn990
5edbf4dcc4a2a54db6ccd344ef1309c0,cpn991
cea0245fec0e7cb66ba01dedaf55f89f,cpn992
c88bf74f87aedd12f0ad05ac462aab48,cpn993
e753438466660233e7a6b0097391a59e,cpn994
bb26c71d53705d417ce1c64c26944025,cpn995
4857dfc256adc78656689f15e9bb0790,cpn996
cdc26baca86d2e9044b2dd3289443c7d,cpn997
92c287549dc633a8f71a8e02b64b512b,cpn998
27396cd66b2be93a06afe359c49fbdd3,cpn999
39910bdde3011c50c6c5d58bad7e3f72,cpn1000
8f862cab8e6d32fd4e10a3419bcddff2,cpn1001
6508730e9cfa389f948f6652b54ca56f,cpn1002
02f0fccca1dfa961ba0cbaf20b3904b9,cpn1003
722d8d5dbe86b0461a30719067c300b9,cpn1004
1da697ff5add326803c7ee7959b852c9,cpn1005
a6e111f46812012a1eb7345712986572,cpn1006
eacea9023e1b1a7bd348417b1f468d9c,cpn1007
ffea6dbf82c51bc03bb23d4410126b10,cpn1008
67fa65de3ddb5a43dc99541e34e33a30,cpn1009
f145bce2ba15fdbc18647ca2b7d1522c,cpn1010
7dea8f24a9bf58133de27263745aad6b,cpn1011
b3d9edf8dabf79581b754cfeaa0ba602,cpn1012
f1b87b211652430d6fb2cbed359c8f54,cpn1013
d37f069dfc19b5de0a6ad8d9491e6138,cpn1014
28fed83805b3180e498551aa5ddacaaf,cpn1015
f95620076307b02267efc27ecbab04b6,cpn1016
35fe1a1b0d04a1b25a870d7e1140dfca,cpn1017
85eb47eaccf9b35a2d9bdc0999231876,cpn1018
a28d1cec4ce627990c573b6932c7fc68,cpn1019
c24cd62f4666c6ab6791d7f69fed9024,cpn1020
2219c2a1a5df9d724988dd5dfffb846f,cpn1021
bf043830ebe5a2b9f446762f687b584b,cpn1022
3fb26a26250f370821efb5949427197c,cpn1023
17fd3090d065ebb29852620187a09f2b,cpn1024
0c2df08c7d8df2f20d5c8b636b9f8776,cpn1025
f10ff4b5bca3dbfbbbe7814ccb93d531,cpn1026
1f8bc2bd0f6462151c3a72aa173809d6,cpn1027
6eecb1bc71868a278261d1c92d267ea0,cpn1028
