orderID,nCoupon1,nCoupon2,nCoupon3,nCoup1Col1,nCoup1Col2,nCoup1Col3,nCoup2Col1,nCoup2Col2,nCoup2Col3,nCoup3Col1,nCoup3Col2,nCoup3Col3,pCoup1Col1,pCoup1Col2,pCoup1Col3,pCoup2Col1,pCoup2Col2,pCoup2Col3,pCoup3Col1,pCoup3Col2,pCoup3Col3,nCoup1Batch,nCoup2Batch,nCoup3Batch,firstTimeCoup1Rec,firstTimeCoup2Rec,firstTimeCoup3Rec
1066,41,6,12,41,0,0,0,6,0,0,1,11,1,0,0,0,1,0,0,0.0833333333333333,0.916666666666667,7,1,2,2015-01-06 15:15:14,2015-01-08 07:49:07,2015-01-13 13:46:45
1067,9,5,9,9,0,0,0,5,0,0,1,8,1,0,0,0,1,0,0,0.111111111111111,0.888888888888889,3,1,3,2015-01-13 09:31:06,2015-01-06 15:15:48,2015-01-13 18:10:56
1068,4,56,13,4,0,0,2,54,0,0,1,12,1,0,0,0.0357142857142857,0.964285714285714,0,0,0.0769230769230769,0.923076923076923,1,7,3,2015-01-06 20:23:31,2015-01-06 15:42:24,2015-01-13 14:14:05
1069,39,33,19,38,0,1,2,30,1,0,4,15,0.974358974358974,0,0.0256410256410256,0.0606060606060606,0.909090909090909,0.0303030303030303,0,0.210526315789474,0.789473684210526,4,3,3,2015-01-06 17:34:13,2015-01-06 21:10:24,2015-01-06 15:57:56
1070,53,50,5,53,0,0,0,50,0,0,1,4,1,0,0,0,1,0,0,0.2,0.8,11,8,2,2015-01-06 09:29:16,2015-01-06 15:15:14,2015-01-15 15:51:28
1071,46,22,38,46,0,0,1,21,0,1,5,32,1,0,0,0.0454545454545455,0.954545454545455,0,0.0263157894736842,0.131578947368421,0.842105263157895,5,4,3,2015-01-06 15:26:41,2015-01-13 13:41:52,2015-01-06 15:17:30
1072,32,7,9,25,3,4,0,7,0,0,4,5,0.78125,0.09375,0.125,0,1,0,0,0.444444444444444,0.555555555555556,4,3,2,2015-01-06 15:07:37,2015-01-13 14:47:27,2015-01-11 20:57:18
1073,77,4,6,74,2,1,0,4,0,0,2,4,0.961038961038961,0.025974025974026,0.012987012987013,0,1,0,0,0.333333333333333,0.666666666666667,5,1,1,2015-01-06 15:30:43,2015-01-13 17:29:36,2015-01-13 17:29:36
1074,22,13,14,21,1,0,0,13,0,0,0,14,0.954545454545455,0.0454545454545455,0,0,1,0,0,0,1,2,2,3,2015-01-06 18:49:24,2015-01-06 16:37:40,2015-01-07 21:37:34
1075,19,14,4,18,1,0,0,14,0,0,1,3,0.947368421052632,0.0526315789473684,0,0,1,0,0,0.25,0.75,5,5,1,2015-01-13 16:28:07,2015-01-13 13:43:01,2015-01-06 19:48:21
1076,4,4,4,3,1,0,0,3,1,0,1,3,0.75,0.25,0,0,0.75,0.25,0,0.25,0.75,2,1,1,2015-01-14 12:38:21,2015-01-14 12:38:21,2015-01-14 12:38:21
1077,18,3,11,18,0,0,0,3,0,0,6,5,1,0,0,0,1,0,0,0.545454545454545,0.454545454545455,5,2,3,2015-01-06 16:22:07,2015-01-13 13:51:35,2015-01-06 23:33:57
1078,22,14,7,22,0,0,0,6,8,0,3,4,1,0,0,0,0.428571428571429,0.571428571428571,0,0.428571428571429,0.571428571428571,3,4,3,2015-01-06 15:17:06,2015-01-13 13:46:17,2015-01-13 13:46:17
1079,93,7,20,91,1,1,0,7,0,0,1,19,0.978494623655914,0.010752688172043,0.010752688172043,0,1,0,0,0.05,0.95,11,1,1,2015-01-06 15:06:58,2015-01-13 19:15:12,2015-01-06 15:47:38
1080,13,19,2,13,0,0,0,19,0,0,0,2,1,0,0,0,1,0,0,0,1,1,1,1,2015-01-07 17:28:58,2015-01-07 16:03:08,2015-01-15 19:18:17
1081,17,12,63,16,0,1,0,12,0,2,17,44,0.941176470588235,0,0.0588235294117647,0,1,0,0.0317460317460317,0.26984126984127,0.698412698412698,2,2,6,2015-01-06 16:11:58,2015-01-06 21:48:38,2015-01-06 15:13:38
1082,93,7,9,91,1,1,2,5,0,0,1,8,0.978494623655914,0.010752688172043,0.010752688172043,0.285714285714286,0.714285714285714,0,0,0.111111111111111,0.888888888888889,11,2,2,2015-01-06 15:06:58,2015-01-13 21:12:34,2015-01-07 07:15:22
1083,53,12,8,52,0,1,0,12,0,0,3,5,0.981132075471698,0,0.0188679245283019,0,1,0,0,0.375,0.625,10,1,2,2015-01-06 16:38:07,2015-01-06 18:12:39,2015-01-13 18:38:41
1084,7,8,9,7,0,0,0,5,3,1,2,6,1,0,0,0,0.625,0.375,0.111111111111111,0.222222222222222,0.666666666666667,1,1,1,2015-01-06 15:06:36,2015-01-07 05:42:57,2015-01-06 17:37:03
1085,132,13,22,132,0,0,0,13,0,0,4,18,1,0,0,0,1,0,0,0.181818181818182,0.818181818181818,15,5,2,2015-01-06 15:16:43,2015-01-13 15:45:41,2015-01-06 15:07:12
1086,9,23,4,9,0,0,0,6,17,1,0,3,1,0,0,0,0.260869565217391,0.739130434782609,0.25,0,0.75,1,2,2,2015-01-14 20:55:36,2015-01-06 15:10:03,2015-01-13 15:38:48
1087,8,4,2,2,0,6,0,3,1,0,0,2,0.25,0,0.75,0,0.75,0.25,0,0,1,5,2,2,2015-01-13 13:44:11,2015-01-06 19:52:17,2015-01-13 13:44:11
1088,6,32,14,5,1,0,1,27,4,0,2,12,0.833333333333333,0.166666666666667,0,0.03125,0.84375,0.125,0,0.142857142857143,0.857142857142857,1,4,2,2015-01-06 18:52:36,2015-01-06 19:52:17,2015-01-06 16:48:59
1089,5,50,17,5,0,0,0,7,43,1,3,13,1,0,0,0,0.14,0.86,0.0588235294117647,0.176470588235294,0.764705882352941,1,7,1,2015-01-15 19:49:38,2015-01-06 15:17:06,2015-01-07 19:47:05
1090,5,2,5,5,0,0,0,2,0,0,0,5,1,0,0,0,1,0,0,0,1,1,1,2,2015-01-06 15:27:03,2015-01-13 13:37:42,2015-01-10 23:05:10
1091,4,42,9,4,0,0,0,39,3,0,2,7,1,0,0,0,0.928571428571429,0.0714285714285714,0,0.222222222222222,0.777777777777778,1,4,3,2015-01-06 16:25:25,2015-01-06 16:01:56,2015-01-13 16:33:17
1092,7,7,5,7,0,0,0,7,0,1,0,4,1,0,0,0,1,0,0.2,0,0.8,3,1,2,2015-01-13 14:03:28,2015-01-07 08:15:19,2015-01-13 14:03:28
1093,35,13,31,35,0,0,1,11,1,0,2,29,1,0,0,0.0769230769230769,0.846153846153846,0.0769230769230769,0,0.0645161290322581,0.935483870967742,4,3,2,2015-01-06 15:20:30,2015-01-14 18:27:40,2015-01-06 15:15:12
1094,20,5,1,20,0,0,3,2,0,0,0,1,1,0,0,0.6,0.4,0,0,0,1,1,2,1,2015-01-06 15:10:39,2015-01-09 11:52:16,2015-01-15 20:33:12
1095,17,13,12,16,1,0,1,12,0,0,2,10,0.941176470588235,0.0588235294117647,0,0.0769230769230769,0.923076923076923,0,0,0.166666666666667,0.833333333333333,5,1,3,2015-01-06 16:04:51,2015-01-06 15:20:13,2015-01-07 01:52:30
1096,53,54,21,52,0,1,0,54,0,0,2,19,0.981132075471698,0,0.0188679245283019,0,1,0,0,0.0952380952380952,0.904761904761905,10,5,1,2015-01-06 16:38:07,2015-01-06 09:29:16,2015-01-08 08:41:10
1097,6,1,1,6,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,2015-01-13 15:37:17,2015-01-13 15:37:17,2015-01-13 15:37:17
1098,109,5,4,109,0,0,2,2,1,0,1,3,1,0,0,0.4,0.4,0.2,0,0.25,0.75,6,1,1,2015-01-06 15:06:22,2015-01-06 15:32:38,2015-01-15 21:33:27
1099,41,27,14,41,0,0,0,27,0,0,2,12,1,0,0,0,1,0,0,0.142857142857143,0.857142857142857,7,6,2,2015-01-06 15:15:14,2015-01-06 15:20:21,2015-01-06 15:32:06
1100,10,19,7,9,0,1,0,18,1,1,1,5,0.9,0,0.1,0,0.947368421052632,0.0526315789473684,0.142857142857143,0.142857142857143,0.714285714285714,1,1,1,2015-01-06 20:57:27,2015-01-06 16:14:06,2015-01-14 23:12:33
1101,40,9,36,40,0,0,0,4,5,0,8,28,1,0,0,0,0.444444444444444,0.555555555555556,0,0.222222222222222,0.777777777777778,3,2,4,2015-01-06 15:15:12,2015-01-11 20:57:18,2015-01-06 16:39:56
1102,46,81,13,46,0,0,0,81,0,2,1,10,1,0,0,0,1,0,0.153846153846154,0.0769230769230769,0.769230769230769,7,5,3,2015-01-07 12:17:51,2015-01-06 13:13:12,2015-01-06 21:52:46
1103,53,27,62,53,0,0,0,27,0,1,11,50,1,0,0,0,1,0,0.0161290322580645,0.17741935483871,0.806451612903226,11,2,2,2015-01-06 09:29:16,2015-01-06 15:24:18,2015-01-06 15:55:03
1104,6,2,2,5,1,0,0,2,0,0,0,2,0.833333333333333,0.166666666666667,0,0,1,0,0,0,1,2,1,1,2015-01-14 16:31:57,2015-01-14 16:31:57,2015-01-14 16:31:57
1105,10,53,23,9,0,1,1,51,1,1,2,20,0.9,0,0.1,0.0188679245283019,0.962264150943396,0.0188679245283019,0.0434782608695652,0.0869565217391304,0.869565217391304,3,4,3,2015-01-15 22:56:03,2015-01-06 18:35:00,2015-01-08 14:01:08
1106,14,2,1,10,3,1,0,2,0,0,0,1,0.714285714285714,0.214285714285714,0.0714285714285714,0,1,0,0,0,1,3,1,1,2015-01-06 19:41:28,2015-01-15 22:36:51,2015-01-15 22:36:51
1107,32,3,7,25,3,4,0,3,0,0,0,7,0.78125,0.09375,0.125,0,1,0,0,0,1,4,1,1,2015-01-06 15:07:37,2015-01-15 23:05:23,2015-01-15 23:05:23
1108,1,4,1,1,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,2015-01-13 13:47:10,2015-01-13 13:47:10,2015-01-13 13:47:10
1109,17,18,50,17,0,0,0,17,1,0,7,43,1,0,0,0,0.944444444444444,0.0555555555555556,0,0.14,0.86,2,2,7,2015-01-06 21:36:49,2015-01-06 15:36:12,2015-01-06 15:17:06
1110,20,9,24,19,0,1,0,9,0,0,7,17,0.95,0,0.05,0,1,0,0,0.291666666666667,0.708333333333333,3,2,2,2015-01-06 16:01:56,2015-01-13 14:28:40,2015-01-06 16:20:54
1111,9,5,17,9,0,0,0,5,0,3,3,11,1,0,0,0,1,0,0.176470588235294,0.176470588235294,0.647058823529412,1,2,3,2015-01-06 15:20:24,2015-01-13 15:52:03,2015-01-07 08:20:10
1112,10,36,8,9,1,0,0,34,2,0,3,5,0.9,0.1,0,0,0.944444444444444,0.0555555555555556,0,0.375,0.625,1,2,2,2015-01-06 17:25:13,2015-01-07 07:53:15,2015-01-06 15:13:02
1113,18,21,13,18,0,0,0,21,0,0,2,11,1,0,0,0,1,0,0,0.153846153846154,0.846153846153846,1,2,1,2015-01-06 15:19:29,2015-01-08 08:31:10,2015-01-13 13:46:04
1114,20,8,14,19,0,1,0,8,0,0,1,13,0.95,0,0.05,0,1,0,0,0.0714285714285714,0.928571428571429,1,2,2,2015-01-06 15:16:45,2015-01-06 16:11:58,2015-01-13 13:58:45
1115,22,14,7,22,0,0,0,6,8,0,3,4,1,0,0,0,0.428571428571429,0.571428571428571,0,0.428571428571429,0.571428571428571,3,4,3,2015-01-06 15:17:06,2015-01-13 13:46:17,2015-01-13 13:46:17
1116,22,8,7,22,0,0,0,4,4,0,2,5,1,0,0,0,0.5,0.5,0,0.285714285714286,0.714285714285714,1,1,1,2015-01-06 15:19:01,2015-01-08 14:48:46,2015-01-16 08:03:04
1117,53,2,4,52,1,0,0,1,1,0,1,3,0.981132075471698,0.0188679245283019,0,0,0.5,0.5,0,0.25,0.75,6,1,2,2015-01-06 16:33:20,2015-01-15 13:10:02,2015-01-06 16:40:19
1118,153,23,14,150,2,1,1,22,0,0,1,13,0.980392156862745,0.0130718954248366,0.0065359477124183,0.0434782608695652,0.956521739130435,0,0,0.0714285714285714,0.928571428571429,10,4,2,2015-01-06 15:05:40,2015-01-06 16:24:24,2015-01-13 13:58:45
1119,7,20,14,7,0,0,1,18,1,6,3,5,1,0,0,0.05,0.9,0.05,0.428571428571429,0.214285714285714,0.357142857142857,1,5,1,2015-01-07 11:24:14,2015-01-06 15:07:37,2015-01-08 09:19:31
1120,21,2,6,21,0,0,0,2,0,0,3,3,1,0,0,0,1,0,0,0.5,0.5,3,1,1,2015-01-13 13:54:11,2015-01-16 10:16:02,2015-01-06 15:17:22
1121,9,76,45,8,0,1,0,15,61,1,12,32,0.888888888888889,0,0.111111111111111,0,0.197368421052632,0.802631578947368,0.0222222222222222,0.266666666666667,0.711111111111111,1,3,3,2015-01-06 20:10:29,2015-01-06 15:44:30,2015-01-06 15:18:13
1122,132,2,16,132,0,0,0,2,0,0,5,11,1,0,0,0,1,0,0,0.3125,0.6875,15,2,1,2015-01-06 15:16:43,2015-01-14 14:26:06,2015-01-06 15:15:16
1123,33,11,2,33,0,0,1,10,0,0,0,2,1,0,0,0.0909090909090909,0.909090909090909,0,0,0,1,6,2,1,2015-01-06 15:22:25,2015-01-06 17:38:55,2015-01-16 10:15:24
1124,6,54,10,4,1,1,2,11,41,1,4,5,0.666666666666667,0.166666666666667,0.166666666666667,0.037037037037037,0.203703703703704,0.759259259259259,0.1,0.4,0.5,1,5,2,2015-01-06 15:28:58,2015-01-06 15:16:45,2015-01-06 15:06:34
1125,4,5,10,4,0,0,0,5,0,0,1,9,1,0,0,0,1,0,0,0.1,0.9,2,3,2,2015-01-06 20:29:56,2015-01-13 13:46:41,2015-01-13 16:27:48
1126,23,21,3,23,0,0,0,21,0,0,0,3,1,0,0,0,1,0,0,0,1,3,2,1,2015-01-06 15:33:04,2015-01-08 08:31:10,2015-01-13 20:26:20
1127,20,22,4,18,0,2,0,22,0,0,0,4,0.9,0,0.1,0,1,0,0,0,1,5,5,2,2015-01-06 17:16:32,2015-01-06 09:02:41,2015-01-13 13:59:08
1128,81,1,14,59,10,12,0,1,0,1,3,10,0.728395061728395,0.123456790123457,0.148148148148148,0,1,0,0.0714285714285714,0.214285714285714,0.714285714285714,9,1,1,2015-01-06 15:26:12,2015-01-13 13:42:44,2015-01-06 15:31:43
1129,5,2,1,5,0,0,0,1,1,0,0,1,1,0,0,0,0.5,0.5,0,0,1,1,1,1,2015-01-15 20:52:41,2015-01-15 20:52:41,2015-01-15 20:52:41
1130,25,4,1,25,0,0,0,3,1,0,0,1,1,0,0,0,0.75,0.25,0,0,1,3,1,1,2015-01-06 19:36:49,2015-01-14 15:22:10,2015-01-14 15:22:10
1131,81,12,3,59,10,12,4,2,6,1,0,2,0.728395061728395,0.123456790123457,0.148148148148148,0.333333333333333,0.166666666666667,0.5,0.333333333333333,0,0.666666666666667,9,1,1,2015-01-06 15:26:12,2015-01-06 16:22:42,2015-01-06 15:17:26
1132,20,3,5,18,0,2,0,3,0,0,0,5,0.9,0,0.1,0,1,0,0,0,1,5,1,1,2015-01-06 17:16:32,2015-01-11 15:01:20,2015-01-13 14:15:04
1133,53,22,2,53,0,0,0,4,18,0,0,2,1,0,0,0,0.181818181818182,0.818181818181818,0,0,1,11,2,2,2015-01-06 09:29:16,2015-01-06 19:01:14,2015-01-13 16:09:24
1134,153,23,19,150,2,1,0,23,0,0,4,15,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0,0.210526315789474,0.789473684210526,10,3,3,2015-01-06 15:05:40,2015-01-06 20:40:26,2015-01-06 15:57:56
1135,14,6,7,14,0,0,1,5,0,0,2,5,1,0,0,0.166666666666667,0.833333333333333,0,0,0.285714285714286,0.714285714285714,3,2,1,2015-01-06 18:49:30,2015-01-13 16:26:19,2015-01-13 16:26:19
1136,16,23,7,16,0,0,1,22,0,0,1,6,1,0,0,0.0434782608695652,0.956521739130435,0,0,0.142857142857143,0.857142857142857,1,4,2,2015-01-07 22:16:23,2015-01-06 16:24:24,2015-01-13 15:08:48
1137,4,8,14,3,1,0,0,8,0,0,2,12,0.75,0.25,0,0,1,0,0,0.142857142857143,0.857142857142857,1,1,1,2015-01-06 20:11:48,2015-01-13 20:35:34,2015-01-06 09:29:16
1138,25,5,6,25,0,0,0,5,0,0,2,4,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667,3,2,1,2015-01-06 19:36:49,2015-01-13 16:11:39,2015-01-13 17:36:32
1139,1,2,11,1,0,0,0,1,1,0,2,9,1,0,0,0,0.5,0.5,0,0.181818181818182,0.818181818181818,1,1,1,2015-01-13 17:26:28,2015-01-13 17:26:28,2015-01-06 15:13:23
1140,6,3,3,5,1,0,1,2,0,1,0,2,0.833333333333333,0.166666666666667,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0.666666666666667,2,1,1,2015-01-14 16:31:57,2015-01-07 08:57:13,2015-01-16 12:21:24
1141,13,68,6,3,2,8,0,68,0,0,0,6,0.230769230769231,0.153846153846154,0.615384615384615,0,1,0,0,0,1,2,6,2,2015-01-06 19:24:11,2015-01-06 15:05:40,2015-01-12 17:51:10
1142,7,6,8,4,1,2,0,5,1,2,2,4,0.571428571428571,0.142857142857143,0.285714285714286,0,0.833333333333333,0.166666666666667,0.25,0.25,0.5,5,4,4,2015-01-13 13:41:40,2015-01-13 18:15:49,2015-01-13 18:15:49
1143,8,2,3,7,0,1,0,1,1,0,0,3,0.875,0,0.125,0,0.5,0.5,0,0,1,1,1,1,2015-01-06 17:17:32,2015-01-13 13:35:56,2015-01-13 13:35:56
1144,32,13,3,25,3,4,0,4,9,0,2,1,0.78125,0.09375,0.125,0,0.307692307692308,0.692307692307692,0,0.666666666666667,0.333333333333333,4,3,1,2015-01-06 15:07:37,2015-01-13 18:18:33,2015-01-11 16:37:05
1145,31,20,9,31,0,0,1,18,1,1,3,5,1,0,0,0.05,0.9,0.05,0.111111111111111,0.333333333333333,0.555555555555556,1,5,1,2015-01-06 16:44:30,2015-01-06 15:07:37,2015-01-06 20:17:05
1146,7,1,6,4,1,2,0,1,0,0,2,4,0.571428571428571,0.142857142857143,0.285714285714286,0,1,0,0,0.333333333333333,0.666666666666667,2,1,1,2015-01-06 15:11:33,2015-01-15 09:30:49,2015-01-15 09:30:49
1147,153,8,50,150,2,1,0,8,0,0,7,43,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0,0.14,0.86,10,2,7,2015-01-06 15:05:40,2015-01-06 16:11:58,2015-01-06 15:17:06
1148,20,8,27,18,0,2,1,7,0,1,5,21,0.9,0,0.1,0.125,0.875,0,0.037037037037037,0.185185185185185,0.777777777777778,5,1,4,2015-01-06 17:16:32,2015-01-09 09:49:35,2015-01-06 21:48:38
1149,153,17,27,150,2,1,0,17,0,1,5,21,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0.037037037037037,0.185185185185185,0.777777777777778,10,3,4,2015-01-06 15:05:40,2015-01-06 15:12:33,2015-01-06 21:48:38
1150,9,34,5,9,0,0,33,1,0,0,1,4,1,0,0,0.970588235294118,0.0294117647058824,0,0,0.2,0.8,1,5,2,2015-01-15 17:39:15,2015-01-06 15:10:03,2015-01-13 14:30:15
1151,2,13,9,2,0,0,0,2,11,0,1,8,1,0,0,0,0.153846153846154,0.846153846153846,0,0.111111111111111,0.888888888888889,1,2,3,2015-01-13 18:10:56,2015-01-06 16:17:59,2015-01-13 18:10:56
1152,13,21,3,13,0,0,3,8,10,0,1,2,1,0,0,0.142857142857143,0.380952380952381,0.476190476190476,0,0.333333333333333,0.666666666666667,1,1,1,2015-01-07 16:01:26,2015-01-06 23:09:25,2015-01-13 18:09:58
1153,31,56,22,28,0,3,2,54,0,0,4,18,0.903225806451613,0,0.0967741935483871,0.0357142857142857,0.964285714285714,0,0,0.181818181818182,0.818181818181818,1,7,2,2015-01-07 13:33:35,2015-01-06 15:42:24,2015-01-06 15:07:12
1154,81,5,14,59,10,12,2,1,2,1,4,9,0.728395061728395,0.123456790123457,0.148148148148148,0.4,0.2,0.4,0.0714285714285714,0.285714285714286,0.642857142857143,9,1,5,2015-01-06 15:26:12,2015-01-06 16:12:31,2015-01-12 11:06:53
1155,22,14,7,22,0,0,0,6,8,0,3,4,1,0,0,0,0.428571428571429,0.571428571428571,0,0.428571428571429,0.571428571428571,3,4,3,2015-01-06 15:17:06,2015-01-13 13:46:17,2015-01-13 13:46:17
1156,37,32,5,36,0,1,1,27,4,0,0,5,0.972972972972973,0,0.027027027027027,0.03125,0.84375,0.125,0,0,1,6,4,1,2015-01-06 15:17:26,2015-01-06 19:52:17,2015-01-06 16:55:08
1157,153,11,14,150,2,1,1,10,0,0,0,14,0.980392156862745,0.0130718954248366,0.0065359477124183,0.0909090909090909,0.909090909090909,0,0,0,1,10,2,3,2015-01-06 15:05:40,2015-01-06 17:38:55,2015-01-07 21:37:34
1158,25,5,1,25,0,0,0,5,0,0,0,1,1,0,0,0,1,0,0,0,1,2,1,1,2015-01-08 17:23:01,2015-01-13 16:10:51,2015-01-13 16:10:51
1159,53,22,19,52,0,1,0,22,0,1,4,14,0.981132075471698,0,0.0188679245283019,0,1,0,0.0526315789473684,0.210526315789474,0.736842105263158,10,5,3,2015-01-06 16:38:07,2015-01-06 09:02:41,2015-01-07 20:50:18
1160,1,35,3,1,0,0,0,6,29,0,1,2,1,0,0,0,0.171428571428571,0.828571428571429,0,0.333333333333333,0.666666666666667,1,3,2,2015-01-13 14:06:10,2015-01-06 20:00:33,2015-01-13 14:06:10
1161,37,10,8,36,0,1,1,9,0,2,1,5,0.972972972972973,0,0.027027027027027,0.1,0.9,0,0.25,0.125,0.625,6,2,2,2015-01-06 15:17:26,2015-01-07 10:45:03,2015-01-06 16:10:14
1162,39,41,11,37,0,2,3,38,0,0,0,11,0.948717948717949,0,0.0512820512820513,0.0731707317073171,0.926829268292683,0,0,0,1,7,6,2,2015-01-07 19:45:34,2015-01-06 17:21:25,2015-01-08 15:50:32
1163,15,14,8,15,0,0,0,14,0,0,4,4,1,0,0,0,1,0,0,0.5,0.5,2,1,2,2015-01-06 21:11:45,2015-01-07 14:20:35,2015-01-06 17:27:50
1164,24,6,11,24,0,0,1,5,0,0,3,8,1,0,0,0.166666666666667,0.833333333333333,0,0,0.272727272727273,0.727272727272727,1,1,2,2015-01-06 15:18:22,2015-01-13 13:44:33,2015-01-06 19:51:51
1165,16,7,5,16,0,0,0,7,0,0,2,3,1,0,0,0,1,0,0,0.4,0.6,3,3,2,2015-01-06 15:20:21,2015-01-13 14:47:27,2015-01-13 18:13:05
1166,32,24,13,28,3,1,2,12,10,0,4,9,0.875,0.09375,0.03125,0.0833333333333333,0.5,0.416666666666667,0,0.307692307692308,0.692307692307692,4,1,1,2015-01-08 10:33:33,2015-01-07 10:11:25,2015-01-09 13:39:08
1167,22,12,25,4,5,13,0,12,0,1,13,11,0.181818181818182,0.227272727272727,0.590909090909091,0,1,0,0.04,0.52,0.44,5,3,3,2015-01-13 14:45:18,2015-01-07 12:29:30,2015-01-06 20:40:38
1168,17,42,5,17,0,0,1,40,1,1,2,2,1,0,0,0.0238095238095238,0.952380952380952,0.0238095238095238,0.2,0.4,0.4,1,6,1,2015-01-13 19:16:43,2015-01-06 18:18:08,2015-01-13 19:16:43
1169,4,3,8,3,0,1,0,3,0,2,0,6,0.75,0,0.25,0,1,0,0.25,0,0.75,1,1,5,2015-01-08 10:10:47,2015-01-14 23:21:11,2015-01-13 13:44:11
1170,17,56,48,16,1,0,2,54,0,2,12,34,0.941176470588235,0.0588235294117647,0,0.0357142857142857,0.964285714285714,0,0.0416666666666667,0.25,0.708333333333333,5,7,5,2015-01-06 16:04:51,2015-01-06 15:42:24,2015-01-06 15:30:43
1171,2,56,1,2,0,0,2,54,0,0,0,1,1,0,0,0.0357142857142857,0.964285714285714,0,0,0,1,1,7,1,2015-01-16 20:37:56,2015-01-06 15:42:24,2015-01-16 20:37:56
1172,93,5,4,91,1,1,0,5,0,0,1,3,0.978494623655914,0.010752688172043,0.010752688172043,0,1,0,0,0.25,0.75,11,1,2,2015-01-06 15:06:58,2015-01-16 21:01:21,2015-01-06 16:40:19
1173,37,9,3,36,0,1,1,8,0,0,0,3,0.972972972972973,0,0.027027027027027,0.111111111111111,0.888888888888889,0,0,0,1,6,2,1,2015-01-06 15:17:26,2015-01-13 17:29:59,2015-01-13 17:29:59
1174,46,53,8,46,0,0,1,51,1,0,2,6,1,0,0,0.0188679245283019,0.962264150943396,0.0188679245283019,0,0.25,0.75,7,4,2,2015-01-07 12:17:51,2015-01-06 18:35:00,2015-01-13 13:40:51
1175,37,45,16,37,0,0,0,45,0,0,4,12,1,0,0,0,1,0,0,0.25,0.75,14,2,1,2015-01-06 22:24:26,2015-01-06 15:58:09,2015-01-06 17:02:49
1176,29,8,4,26,2,1,0,8,0,0,0,4,0.896551724137931,0.0689655172413793,0.0344827586206897,0,1,0,0,0,1,2,1,1,2015-01-06 15:48:12,2015-01-07 08:07:37,2015-01-07 07:35:08
1177,53,17,14,53,0,0,0,17,0,0,5,9,1,0,0,0,1,0,0,0.357142857142857,0.642857142857143,11,4,1,2015-01-06 09:29:16,2015-01-06 16:07:24,2015-01-07 12:50:06
1178,12,10,1,10,2,0,0,10,0,0,0,1,0.833333333333333,0.166666666666667,0,0,1,0,0,0,1,1,1,1,2015-01-07 10:03:19,2015-01-11 20:54:55,2015-01-13 13:38:42
1179,21,8,20,21,0,0,0,3,5,0,1,19,1,0,0,0,0.375,0.625,0,0.05,0.95,3,1,1,2015-01-13 13:54:11,2015-01-06 15:15:14,2015-01-06 18:35:00
1180,22,4,4,3,3,16,3,1,0,0,0,4,0.136363636363636,0.136363636363636,0.727272727272727,0.75,0.25,0,0,0,1,2,1,1,2015-01-09 06:04:48,2015-01-14 15:08:33,2015-01-11 13:01:01
1181,69,17,5,67,0,2,0,16,1,0,0,5,0.971014492753623,0,0.0289855072463768,0,0.941176470588235,0.0588235294117647,0,0,1,5,1,1,2015-01-06 16:12:57,2015-01-17 00:52:03,2015-01-17 00:52:03
1182,32,1,11,28,3,1,0,1,0,2,4,5,0.875,0.09375,0.03125,0,1,0,0.181818181818182,0.363636363636364,0.454545454545455,4,1,2,2015-01-08 10:33:33,2015-01-13 22:14:55,2015-01-06 15:17:26
1183,40,4,1,40,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1,3,1,1,2015-01-06 15:15:12,2015-01-07 18:47:11,2015-01-13 14:06:32
1184,5,12,3,2,0,3,3,8,1,0,0,3,0.4,0,0.6,0.25,0.666666666666667,0.0833333333333333,0,0,1,2,1,2,2015-01-13 13:35:44,2015-01-07 16:57:40,2015-01-13 15:35:04
1185,153,9,19,150,2,1,1,8,0,0,2,17,0.980392156862745,0.0130718954248366,0.0065359477124183,0.111111111111111,0.888888888888889,0,0,0.105263157894737,0.894736842105263,10,5,3,2015-01-06 15:05:40,2015-01-06 20:57:07,2015-01-06 21:49:47
1186,55,3,5,51,2,2,1,1,1,2,0,3,0.927272727272727,0.0363636363636364,0.0363636363636364,0.333333333333333,0.333333333333333,0.333333333333333,0.4,0,0.6,4,1,1,2015-01-06 15:23:15,2015-01-06 16:35:54,2015-01-13 14:00:05
1187,6,12,28,5,0,1,0,12,0,2,6,20,0.833333333333333,0,0.166666666666667,0,1,0,0.0714285714285714,0.214285714285714,0.714285714285714,1,1,2,2015-01-14 22:57:10,2015-01-06 21:04:15,2015-01-06 15:07:37
1188,40,41,48,39,1,0,1,40,0,2,12,34,0.975,0.025,0,0.024390243902439,0.975609756097561,0,0.0416666666666667,0.25,0.708333333333333,5,5,5,2015-01-09 14:55:53,2015-01-07 08:27:09,2015-01-06 15:30:43
1189,2,33,5,2,0,0,2,30,1,0,1,4,1,0,0,0.0606060606060606,0.909090909090909,0.0303030303030303,0,0.2,0.8,1,3,2,2015-01-17 09:21:59,2015-01-06 21:10:24,2015-01-06 20:40:38
